""	"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"V1"	"V3"	"V13"	"Protein.names"	"Organism"	"Gene.Ontology..biological.process."	"Gene.Ontology.IDs"	"transcript_type"
"255"	"pacs2"	119.194824758454	1.21280181681957	0.172507915216707	7.02365949877994	2.16131160281146e-12	1.6650062068606e-09	"XM_060051537.1"	"Q86VP3"	0	"Phosphofurin acidic cluster sorting protein 2 (PACS-2) (PACS1-like protein)"	"Homo sapiens (Human)"	"apoptotic process [GO:0006915]; autophagosome assembly [GO:0000045]; endoplasmic reticulum calcium ion homeostasis [GO:0032469]; mitochondrion-endoplasmic reticulum membrane tethering [GO:1990456]; protein localization to phagophore assembly site [GO:0034497]; protein localization to plasma membrane [GO:0072659]"	"GO:0000045; GO:0005739; GO:0005783; GO:0006915; GO:0032469; GO:0034497; GO:0044325; GO:0072659; GO:1990456"	"mRNA"
"256"	"si:dkey-33c12.4"	201.407395255491	-0.752252865438612	0.177022524220404	-4.24760204343883	2.16070758995861e-05	0.000831799750525057	"XM_060051499.1"	"Q49AM3"	5.87e-27	"Tetratricopeptide repeat protein 31 (TPR repeat protein 31)"	"Homo sapiens (Human)"	""	""	"mRNA"
"257"	"LOC132458241"	115.805649036381	0.753853337236761	0.178487969895192	4.22231568278845	2.41805117264103e-05	0.000899120455521544	"XM_060052812.1"	"Q9WU60"	0	"Attractin (Protein mahogany)"	"Mus musculus (Mouse)"	"animal organ morphogenesis [GO:0009887]; cell migration [GO:0016477]; cerebellum development [GO:0021549]; inflammatory response [GO:0006954]; myelination [GO:0042552]; pigmentation [GO:0043473]; regulation of multicellular organism growth [GO:0040014]; response to oxidative stress [GO:0006979]; substrate adhesion-dependent cell spreading [GO:0034446]; tissue development [GO:0009888]"	"GO:0005604; GO:0005615; GO:0005737; GO:0005886; GO:0006954; GO:0006979; GO:0009887; GO:0009888; GO:0016477; GO:0021549; GO:0030246; GO:0034446; GO:0038023; GO:0040014; GO:0042552; GO:0043473"	"mRNA"
"258"	"LOC132457440"	12.5244788021187	0.737216621233025	0.215265574618238	3.48232044688055	0.000497088454636475	0.0085098055093732	NA	NA	NA	NA	NA	NA	NA	NA
"259"	"mark3a"	860.081585209515	0.645305415356727	0.17750568712144	3.63779105763328	0.000274986360270107	0.00547615694595042	"XM_060051457.1"	"P27448"	0	"MAP/microtubule affinity-regulating kinase 3 (EC 2.7.11.1) (C-TAK1) (cTAK1) (Cdc25C-associated protein kinase 1) (ELKL motif kinase 2) (EMK-2) (Protein kinase STK10) (Ser/Thr protein kinase PAR-1) (Par-1a) (Serine/threonine-protein kinase p78)"	"Homo sapiens (Human)"	"intracellular signal transduction [GO:0035556]; microtubule cytoskeleton organization [GO:0000226]; negative regulation of hippo signaling [GO:0035331]; peptidyl-serine autophosphorylation [GO:0036289]; peptidyl-serine phosphorylation [GO:0018105]; positive regulation of protein binding [GO:0032092]; protein phosphorylation [GO:0006468]"	"GO:0000226; GO:0004674; GO:0005524; GO:0005737; GO:0005829; GO:0005886; GO:0006468; GO:0018105; GO:0030425; GO:0032092; GO:0035331; GO:0035556; GO:0036289; GO:0048156; GO:0050321; GO:0070062; GO:0106310"	"transcript variant X1, mRNA"
"260"	"haus2"	22.7505544976534	-0.863519907655811	0.202096873809608	-4.25771085532831	2.06530832000688e-05	0.000803947200468586	"XM_060051677.1"	"Q9NVX0"	1.97e-29	"HAUS augmin-like complex subunit 2 (Centrosomal protein of 27 kDa) (Cep27)"	"Homo sapiens (Human)"	"cell division [GO:0051301]; centrosome cycle [GO:0007098]; microtubule nucleation [GO:0007020]; spindle assembly [GO:0051225]"	"GO:0005813; GO:0005829; GO:0007020; GO:0007098; GO:0051225; GO:0051301; GO:0070652; GO:1990498"	"mRNA"
"261"	"ak7b"	210.855214379039	-0.694815323858419	0.203051033582155	-3.42246187113688	0.000620568007742693	0.0100367446732926	"XM_060052901.1"	"Q96M32"	1.59e-161	"Adenylate kinase 7 (AK 7) (EC 2.7.4.3) (EC 2.7.4.6) (ATP-AMP transphosphorylase 7)"	"Homo sapiens (Human)"	"cell projection organization [GO:0030030]; nucleoside diphosphate phosphorylation [GO:0006165]; nucleoside triphosphate biosynthetic process [GO:0009142]"	"GO:0004017; GO:0004127; GO:0004550; GO:0005524; GO:0005737; GO:0005829; GO:0006165; GO:0009142; GO:0030030; GO:0031514"	"transcript variant X1, mRNA"
"262"	"kif3cb"	9.31341385724727	0.599250646292679	0.199679332906433	2.98479829692659	0.00283765371591152	0.0291676526964866	"XM_060052898.1"	"Q5R706"	0	"Kinesin-like protein KIF3C"	"Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)"	"microtubule-based movement [GO:0007018]"	"GO:0003777; GO:0005524; GO:0005737; GO:0005874; GO:0007018; GO:0008017"	"transcript variant X1, mRNA"
"263"	"dio2"	754.760276948097	0.826620135412177	0.164993367633874	5.01237412168112	5.37625452459157e-07	4.4458891229631e-05	"XM_060052915.1"	"P79747"	9.46e-126	"Type II iodothyronine deiodinase (EC 1.21.99.4) (5DII) (DIOII) (Type 2 DI) (Type-II 5'-deiodinase)"	"Fundulus heteroclitus (Killifish) (Mummichog)"	"hormone biosynthetic process [GO:0042446]; thyroid hormone metabolic process [GO:0042403]"	"GO:0004800; GO:0016020; GO:0042403; GO:0042446"	"mRNA"
"264"	"LOC132459193"	18.9164795338452	0.610979411642721	0.220542927956921	2.78939443738063	0.00528067081623698	0.0448596510372958	"XM_060053587.1"	"Q9NQV7"	1.22e-107	"Histone-lysine N-methyltransferase PRDM9 (PR domain zinc finger protein 9) (PR domain-containing protein 9) (Protein-lysine N-methyltransferase PRDM9) (EC 2.1.1.-) ([histone H3]-lysine36 N-trimethyltransferase PRDM9) (EC 2.1.1.359) ([histone H3]-lysine4 N-trimethyltransferase PRDM9) (EC 2.1.1.354) ([histone H3]-lysine9 N-trimethyltransferase PRDM9) (EC 2.1.1.355) ([histone H4]-N-methyl-L-lysine20 N-methyltransferase PRDM9) (EC 2.1.1.362) ([histone H4]-lysine20 N-methyltransferase PRDM9) (EC 2.1.1.361)"	"Homo sapiens (Human)"	"chromatin organization [GO:0006325]; double-strand break repair involved in meiotic recombination [GO:1990918]; female gamete generation [GO:0007292]; histone methylation [GO:0016571]; homologous chromosome pairing at meiosis [GO:0007129]; male gamete generation [GO:0048232]; meiotic gene conversion [GO:0006311]; negative regulation of apoptotic process [GO:0043066]; positive regulation of fertilization [GO:1905516]; positive regulation of reciprocal meiotic recombination [GO:0010845]; regulation of DNA-templated transcription [GO:0006355]; regulation of gene expression [GO:0010468]"	"GO:0000976; GO:0005634; GO:0005654; GO:0005694; GO:0006311; GO:0006325; GO:0006355; GO:0007129; GO:0007292; GO:0010468; GO:0010844; GO:0010845; GO:0016571; GO:0018024; GO:0042800; GO:0042803; GO:0043066; GO:0046872; GO:0046975; GO:0048232; GO:0140941; GO:0140944; GO:0140949; GO:0140955; GO:1905516; GO:1990918"	"transcript variant X1, mRNA"
"265"	"creb5b"	94.7405140704403	0.666415736627991	0.20484274163646	3.26134703274422	0.0011088424185535	0.0153986019737833	"XM_060053440.1"	"Q02930"	1.21e-77	"Cyclic AMP-responsive element-binding protein 5 (CREB-5) (cAMP-responsive element-binding protein 5) (cAMP-response element-binding protein A) (CRE-BPa)"	"Homo sapiens (Human)"	"positive regulation of DNA-templated transcription [GO:0045893]; regulation of transcription by RNA polymerase II [GO:0006357]"	"GO:0000785; GO:0000978; GO:0000981; GO:0003700; GO:0005634; GO:0006357; GO:0035497; GO:0042802; GO:0045893; GO:0046872; GO:0070062; GO:1990837"	"mRNA"
"266"	"zgc:158766"	23.0374951334421	0.616465773876259	0.168979941728949	3.64089517626787	0.000271691744660531	0.00543272140245382	"XM_060052971.1"	"Q96PX9"	1.47e-180	"Pleckstrin homology domain-containing family G member 4B (PH domain-containing family G member 4B)"	"Homo sapiens (Human)"	"regulation of small GTPase mediated signal transduction [GO:0051056]"	"GO:0005085; GO:0005829; GO:0051056"	"transcript variant X1, mRNA"
"267"	"trip13"	40.9291769605931	-0.625653496499553	0.217488988674417	-2.88802150357474	0.00387673368487731	0.0367273468903231	"XM_060053640.1"	"Q6PH52"	0	"Pachytene checkpoint protein 2 homolog (Thyroid hormone receptor interactor 13 homolog) (Thyroid receptor-interacting protein 13 homolog) (TR-interacting protein 13 homolog) (TRIP-13 homolog)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"double-strand break repair [GO:0006302]; meiotic recombination checkpoint signaling [GO:0051598]; oogenesis [GO:0048477]; reciprocal meiotic recombination [GO:0007131]; spermatogenesis [GO:0007283]; synaptonemal complex assembly [GO:0007130]"	"GO:0005524; GO:0005634; GO:0005694; GO:0006302; GO:0007130; GO:0007131; GO:0007283; GO:0016887; GO:0048477; GO:0051598"	"transcript variant X1, mRNA"
"268"	"LOC132459256"	33.8395926141529	0.824560916521038	0.220463870769629	3.79910221092668	0.000145221196520348	0.00342287061750134	NA	NA	NA	NA	NA	NA	NA	NA
"269"	"c6h1orf43"	144.908770677388	-0.588164234504886	0.138498317096091	-4.24713982348359	2.16516844264567e-05	0.000831799750525057	"XM_060053741.1"	"Q8R092"	3.51e-89	"Protein C1orf43 homolog"	"Mus musculus (Mouse)"	"in utero embryonic development [GO:0001701]; phagocytosis [GO:0006909]"	"GO:0001701; GO:0005739; GO:0005794; GO:0005829; GO:0006909; GO:0016020"	"transcript variant X1, mRNA"
"270"	"nbn"	81.3410254728691	-0.655072225743078	0.168132214316844	-3.89197781132771	9.94303402944357e-05	0.00261755735771521	"XM_060053773.1"	"Q5I2W8"	1.12e-122	"Nibrin (Nijmegen breakage syndrome protein 1 homolog)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"DNA duplex unwinding [GO:0032508]; double-strand break repair via homologous recombination [GO:0000724]; meiotic cell cycle [GO:0051321]; mitotic G2 DNA damage checkpoint signaling [GO:0007095]; telomere maintenance [GO:0000723]"	"GO:0000723; GO:0000724; GO:0000781; GO:0003684; GO:0007095; GO:0030870; GO:0032508; GO:0051321"	"mRNA"
"271"	"adam22"	11.453347361654	0.587015178935089	0.186582694657048	3.14001679846951	0.00168938147154461	0.0202403874408783	"XM_060053777.1"	"O42596"	0	"Disintegrin and metalloproteinase domain-containing protein 22 (ADAM 22) (MDC11.2) (Metalloprotease-disintegrin MDC11b)"	"Xenopus laevis (African clawed frog)"	"proteolysis [GO:0006508]"	"GO:0004222; GO:0005886; GO:0006508"	"transcript variant X1, mRNA"
"272"	"LOC132459354"	12.518385053304	-0.666979084660116	0.21311586114637	-3.12787427271771	0.00176075482692751	0.0208175835232132	"XM_060053826.1"	"O00300"	2.75e-100	"Tumor necrosis factor receptor superfamily member 11B (Osteoclastogenesis inhibitory factor) (Osteoprotegerin)"	"Homo sapiens (Human)"	"apoptotic process [GO:0006915]; extracellular matrix organization [GO:0030198]; negative regulation of bone resorption [GO:0045779]; negative regulation of odontogenesis of dentin-containing tooth [GO:0042489]; negative regulation of osteoclast differentiation [GO:0045671]; response to arsenic-containing substance [GO:0046685]; response to estrogen [GO:0043627]; response to magnesium ion [GO:0032026]; response to nutrient [GO:0007584]; response to xenobiotic stimulus [GO:0009410]; signal transduction [GO:0007165]; skeletal system development [GO:0001501]"	"GO:0001501; GO:0005125; GO:0005576; GO:0005615; GO:0005886; GO:0006915; GO:0007165; GO:0007584; GO:0009410; GO:0030198; GO:0031012; GO:0032026; GO:0038023; GO:0042489; GO:0043235; GO:0043627; GO:0045671; GO:0045779; GO:0046685"	"transcript variant X1, mRNA"
"273"	"ckap2l"	25.8173210614332	-0.655267980678372	0.188494430346805	-3.47040520352378	0.000519673744150485	0.00878344641239105	"XM_060053911.1"	"A5PK21"	4.72e-32	"Cytoskeleton-associated protein 2-like (Radial fiber and mitotic spindle protein) (Radmis)"	"Bos taurus (Bovine)"	""	"GO:0000922; GO:0005813; GO:0005829; GO:0072686"	"transcript variant X1, mRNA"
"274"	"hs3st1l2"	501.893713183479	0.878551911226306	0.21170857775276	4.17247690366244	3.01306150393877e-05	0.00105049763300899	"XM_060053918.1"	"Q9ESG5"	7.73e-112	"Heparan sulfate glucosamine 3-O-sulfotransferase 1 (EC 2.8.2.23) (Heparan sulfate D-glucosaminyl 3-O-sulfotransferase 1) (Heparan sulfate 3-O-sulfotransferase 1)"	"Rattus norvegicus (Rat)"	"glycosaminoglycan biosynthetic process [GO:0006024]; heparan sulfate proteoglycan biosynthetic process [GO:0015012]"	"GO:0005794; GO:0005796; GO:0006024; GO:0008467; GO:0015012"	"mRNA"
"275"	"dpp7"	77.2509934845395	-0.753567436223742	0.165057398574191	-4.55940852563733	5.12978950625501e-06	0.000272046119576285	"XM_060053977.1"	"Q9EPB1"	0	"Dipeptidyl peptidase 2 (EC 3.4.14.2) (Dipeptidyl aminopeptidase II) (Dipeptidyl peptidase 7) (Dipeptidyl peptidase II) (DPP II) (Quiescent cell proline dipeptidase)"	"Rattus norvegicus (Rat)"	"lysosomal protein catabolic process [GO:1905146]; protein catabolic process [GO:0030163]; proteolysis [GO:0006508]"	"GO:0004177; GO:0005576; GO:0005764; GO:0005829; GO:0006508; GO:0008236; GO:0008239; GO:0030163; GO:0031410; GO:0031982; GO:1905146"	"mRNA"
"276"	"ndc80"	75.2638068802977	-0.765762208891628	0.187921195836445	-4.07394769856531	4.62228662227795e-05	0.00143949807000601	"XM_060054070.1"	"Q6DRJ7"	0	"Kinetochore protein NDC80 homolog (Kinetochore protein Hec1) (Kinetochore-associated protein 2-like)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"attachment of mitotic spindle microtubules to kinetochore [GO:0051315]; cell division [GO:0051301]; chromosome segregation [GO:0007059]; metaphase plate congression [GO:0051310]; mitotic spindle organization [GO:0007052]; positive regulation of mitotic cell cycle spindle assembly checkpoint [GO:0090267]"	"GO:0000776; GO:0005634; GO:0007052; GO:0007059; GO:0031262; GO:0051301; GO:0051310; GO:0051315; GO:0090267; GO:0140483"	"transcript variant X1, mRNA"
"277"	"ranbp1"	530.392334193921	-0.677409723134125	0.117422916559048	-5.769051029848	7.97191641093509e-09	1.71595500745378e-06	"XM_060054170.1"	"P34022"	5.29e-84	"Ran-specific GTPase-activating protein (HpaII tiny fragments locus 9a protein) (Ran-binding protein 1) (RANBP1)"	"Mus musculus (Mouse)"	"cellular response to leptomycin B [GO:0072750]; nucleocytoplasmic transport [GO:0006913]; positive regulation of mitotic centrosome separation [GO:0046604]; positive regulation of neuron projection development [GO:0010976]; spindle organization [GO:0007051]"	"GO:0005092; GO:0005096; GO:0005634; GO:0005643; GO:0005737; GO:0005813; GO:0005829; GO:0006913; GO:0007051; GO:0010976; GO:0032838; GO:0046604; GO:0072750; GO:1904115"	"mRNA"
"278"	"cenph"	45.1193067845901	-0.677169442595889	0.210876418407136	-3.21958207502248	0.00128377605158202	0.0170823909700055	NA	NA	NA	NA	NA	NA	NA	NA
"279"	"si:dkey-40c11.2"	116.167055009235	0.687228328508217	0.157229914065653	4.36995933252051	1.24269677785321e-05	0.000542965753356342	"XM_060053476.1"	"Q16643"	1.63e-33	"Drebrin (Developmentally-regulated brain protein)"	"Homo sapiens (Human)"	"actin filament organization [GO:0007015]; cell communication by chemical coupling [GO:0010643]; cell communication by electrical coupling [GO:0010644]; cytoplasmic sequestering of protein [GO:0051220]; in utero embryonic development [GO:0001701]; maintenance of protein location in cell [GO:0032507]; neural precursor cell proliferation [GO:0061351]; neuron projection morphogenesis [GO:0048812]; positive regulation of axon extension [GO:0045773]; positive regulation of dendritic spine morphogenesis [GO:0061003]; positive regulation of receptor localization to synapse [GO:1902685]; positive regulation of synaptic plasticity [GO:0031915]; postsynaptic actin cytoskeleton organization [GO:0098974]; regulation of actin filament polymerization [GO:0030833]; regulation of dendrite development [GO:0050773]; regulation of neuronal synaptic plasticity [GO:0048168]"	"GO:0001701; GO:0003779; GO:0005522; GO:0005737; GO:0005856; GO:0005921; GO:0007015; GO:0010643; GO:0010644; GO:0014069; GO:0015629; GO:0030027; GO:0030425; GO:0030426; GO:0030427; GO:0030833; GO:0030863; GO:0030864; GO:0031915; GO:0032507; GO:0042641; GO:0045211; GO:0045296; GO:0045773; GO:0048168; GO:0048812; GO:0050773; GO:0051015; GO:0051220; GO:0061003; GO:0061351; GO:0098974; GO:0098978; GO:0099524; GO:1902685"	"mRNA"
"280"	"polr3g"	34.3244490544744	-0.801602164049019	0.184976678761709	-4.32841910138033	1.50183477842682e-05	0.000624498740108902	"XM_060054333.1"	"Q6NXY9"	5.92e-35	"DNA-directed RNA polymerase III subunit RPC7 (RNA polymerase III subunit C7) (DNA-directed RNA polymerase III subunit G)"	"Mus musculus (Mouse)"	"cell population proliferation [GO:0008283]; defense response to virus [GO:0051607]; epithelial cell proliferation [GO:0050673]; innate immune response [GO:0045087]; positive regulation of innate immune response [GO:0045089]; positive regulation of interferon-beta production [GO:0032728]; transcription by RNA polymerase III [GO:0006383]"	"GO:0003682; GO:0005634; GO:0005654; GO:0005666; GO:0005829; GO:0006383; GO:0008283; GO:0016604; GO:0032728; GO:0045087; GO:0045089; GO:0050673; GO:0051607"	"transcript variant X1, mRNA"
"281"	"LOC132459667"	10.4328676617451	0.746479647152174	0.22016186333277	3.40184693637036	0.000669321134532212	0.0106835915443271	"XM_060054339.1"	"O00451"	1.16e-35	"GDNF family receptor alpha-2 (GDNF receptor alpha-2) (GDNFR-alpha-2) (GFR-alpha-2) (GDNF receptor beta) (GDNFR-beta) (Neurturin receptor alpha) (NRTNR-alpha) (NTNR-alpha) (RET ligand 2) (TGF-beta-related neurotrophic factor receptor 2)"	"Homo sapiens (Human)"	"nervous system development [GO:0007399]; transmembrane receptor protein tyrosine kinase signaling pathway [GO:0007169]"	"GO:0005886; GO:0007169; GO:0007399; GO:0009897; GO:0016167; GO:0019898; GO:0038023; GO:0043235"	"mRNA"
"282"	"cdc45"	19.3835210444246	-1.04885429832784	0.189793587160126	-5.50767081941491	3.63612518802416e-08	4.9740153623467e-06	"XM_060054439.1"	"Q9YHZ6"	0	"Cell division control protein 45 homolog"	"Xenopus laevis (African clawed frog)"	"cell cycle [GO:0007049]; DNA replication initiation [GO:0006270]"	"GO:0003682; GO:0005654; GO:0006270; GO:0007049; GO:0071162"	"mRNA"
"283"	"LOC132459740"	206.587688193277	-0.704342782879423	0.220400568782967	-3.21201218379545	0.00131808785231	0.0173030061831941	NA	NA	NA	NA	NA	NA	NA	NA
"284"	"LOC132459750"	32913.62297039	-0.815103198320651	0.199992340902188	-4.07673267552412	4.56729505031504e-05	0.00143127446663783	"XM_060054492.1"	"Q32LQ4"	0	"Betaine--homocysteine S-methyltransferase 1 (EC 2.1.1.5)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"amino-acid betaine catabolic process [GO:0006579]; digestive system development [GO:0055123]; L-methionine salvage [GO:0071267]; methionine biosynthetic process [GO:0009086]; methylation [GO:0032259]; type B pancreatic cell development [GO:0003323]"	"GO:0003323; GO:0005829; GO:0006579; GO:0008270; GO:0009086; GO:0032259; GO:0047150; GO:0055123; GO:0071267"	"mRNA"
