ID	Gene Name	Species	BBID	BIOCARTA	GOTERM_BP_DIRECT	GOTERM_CC_DIRECT	GOTERM_MF_DIRECT	INTERPRO	KEGG_PATHWAY	OMIM_DISEASE	PIR_SUPERFAMILY	SMART	UP_KW_BIOLOGICAL_PROCESS	UP_KW_CELLULAR_COMPONENT	UP_KW_DEVELOPMENTAL_STAGE	UP_KW_DISEASE	UP_KW_DOMAIN	UP_KW_LIGAND	UP_KW_MOLECULAR_FUNCTION	UP_KW_PTM	UP_SEQ_FEATURE
P30999	catenin delta 1(Ctnnd1)	Mus musculus			GO:0001738~morphogenesis of a polarized epithelium,GO:0001822~kidney development,GO:0007043~cell-cell junction assembly,GO:0007155~cell adhesion,GO:0007435~salivary gland morphogenesis,GO:0010954~positive regulation of protein processing,GO:0016055~Wnt signaling pathway,GO:0044331~cell-cell adhesion mediated by cadherin,GO:0050821~protein stabilization,GO:0051220~cytoplasmic sequestering of protein,GO:0060690~epithelial cell differentiation involved in salivary gland development,GO:0072102~glomerulus morphogenesis,GO:0090090~negative regulation of canonical Wnt signaling pathway,GO:0098609~cell-cell adhesion,GO:0099072~regulation of postsynaptic specialization membrane neurotransmitter receptor levels,GO:1900086~positive regulation of peptidyl-tyrosine autophosphorylation,	GO:0005634~nucleus,GO:0005737~cytoplasm,GO:0005829~cytosol,GO:0005886~plasma membrane,GO:0005911~cell-cell junction,GO:0005912~adherens junction,GO:0005915~zonula adherens,GO:0005923~bicellular tight junction,GO:0009986~cell surface,GO:0016020~membrane,GO:0016327~apicolateral plasma membrane,GO:0016342~catenin complex,GO:0016600~flotillin complex,GO:0030027~lamellipodium,GO:0030426~growth cone,GO:0030496~midbody,GO:0043197~dendritic spine,GO:0098685~Schaffer collateral - CA1 synapse,GO:0098686~hippocampal mossy fiber to CA3 synapse,GO:0098831~presynaptic active zone cytoplasmic component,GO:0098978~glutamatergic synapse,GO:0099092~postsynaptic density, intracellular component,	GO:0005102~receptor binding,GO:0005515~protein binding,GO:0008013~beta-catenin binding,GO:0019901~protein kinase binding,GO:0019903~protein phosphatase binding,GO:0019904~protein domain specific binding,GO:0045296~cadherin binding,GO:0050839~cell adhesion molecule binding,GO:1990782~protein tyrosine kinase binding,	IPR000225:Armadillo,IPR011989:ARM-like,IPR016024:ARM-type_fold,IPR028435:Plakophilin/d_Catenin,	mmu04015:Rap1 signaling pathway,mmu04520:Adherens junction,mmu04670:Leukocyte transendothelial migration,			SM00185:ARM,	KW-0130~Cell adhesion,KW-0804~Transcription,KW-0805~Transcription regulation,KW-0879~Wnt signaling pathway,	KW-0472~Membrane,KW-0539~Nucleus,KW-0963~Cytoplasm,KW-0965~Cell junction,KW-1003~Cell membrane,			KW-0175~Coiled coil,KW-0677~Repeat,			KW-0007~Acetylation,KW-0597~Phosphoprotein,KW-0832~Ubl conjugation,KW-1017~Isopeptide bond,	COMPBIAS:Basic and acidic residues,COMPBIAS:Polar residues,CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO2),MOTIF:Nuclear localization signal (NLS),MUTAGEN:KK->AA: Abolishes nuclear localization.,REGION:Disordered,REGION:Necessary and sufficient for interaction with CCDC85B,REPEAT:ARM,REPEAT:ARM 1,REPEAT:ARM 10,REPEAT:ARM 2,REPEAT:ARM 3,REPEAT:ARM 4,REPEAT:ARM 5,REPEAT:ARM 6,REPEAT:ARM 7,REPEAT:ARM 8,REPEAT:ARM 9,SITE:Essential for interaction with cadherins,
Q9UQB3	catenin delta 2(CTNND2)	Homo sapiens			GO:0007043~cell-cell junction assembly,GO:0007155~cell adhesion,GO:0007165~signal transduction,GO:0016055~Wnt signaling pathway,GO:0050808~synapse organization,GO:0060828~regulation of canonical Wnt signaling pathway,GO:0060997~dendritic spine morphogenesis,GO:0098609~cell-cell adhesion,	GO:0005634~nucleus,GO:0005737~cytoplasm,GO:0005886~plasma membrane,GO:0005912~adherens junction,GO:0014069~postsynaptic density,GO:0030425~dendrite,GO:0043204~perikaryon,	GO:0005515~protein binding,GO:0008013~beta-catenin binding,GO:0045296~cadherin binding,	IPR000225:Armadillo,IPR011989:ARM-like,IPR016024:ARM-type_fold,IPR028435:Plakophilin/d_Catenin,	hsa04310:Wnt signaling pathway,			SM00185:ARM,	KW-0130~Cell adhesion,KW-0804~Transcription,KW-0805~Transcription regulation,KW-0879~Wnt signaling pathway,	KW-0539~Nucleus,KW-0965~Cell junction,KW-0966~Cell projection,		KW-0225~Disease variant,KW-1268~Autism spectrum disorder,KW-1269~Autism,	KW-0175~Coiled coil,KW-0677~Repeat,		KW-0217~Developmental protein,KW-9996~Developmental protein,	KW-0325~Glycoprotein,KW-0488~Methylation,KW-0597~Phosphoprotein,	COMPBIAS:Basic and acidic residues,COMPBIAS:Polar residues,COMPBIAS:Pro residues,REGION:Disordered,REPEAT:ARM,REPEAT:ARM 1,REPEAT:ARM 2,REPEAT:ARM 3,REPEAT:ARM 4,REPEAT:ARM 5,REPEAT:ARM 6,REPEAT:ARM 7,REPEAT:ARM 8,REPEAT:ARM 9,
Q5R6D1	cathepsin B(CTSB)	Pongo abelii			GO:0006508~proteolysis,GO:0006590~thyroid hormone generation,GO:0030574~collagen catabolic process,GO:0030855~epithelial cell differentiation,GO:0046697~decidualization,GO:0046718~viral entry into host cell,GO:0050790~regulation of catalytic activity,GO:0051603~proteolysis involved in cellular protein catabolic process,GO:0097067~cellular response to thyroid hormone stimulus,	GO:0005615~extracellular space,GO:0005764~lysosome,GO:0009897~external side of plasma membrane,GO:0016324~apical plasma membrane,GO:0042470~melanosome,GO:0048471~perinuclear region of cytoplasm,GO:1904090~peptidase inhibitor complex,	GO:0004175~endopeptidase activity,GO:0004197~cysteine-type endopeptidase activity,GO:0005518~collagen binding,GO:0043394~proteoglycan binding,	IPR000169:Pept_cys_AS,IPR000668:Peptidase_C1A_C,IPR012599:Propeptide_C1A,IPR013128:Peptidase_C1A,IPR025660:Pept_his_AS,IPR025661:Pept_asp_AS,IPR038765:Papain-like_cys_pep_sf,	pon04140:Autophagy - animal,pon04142:Lysosome,pon04210:Apoptosis,pon04612:Antigen processing and presentation,pon04621:NOD-like receptor signaling pathway,pon04924:Renin secretion,			SM00645:Pept_C1,		KW-0458~Lysosome,KW-0472~Membrane,KW-0964~Secreted,KW-1003~Cell membrane,			KW-0732~Signal,		KW-0378~Hydrolase,KW-0645~Protease,KW-0788~Thiol protease,	KW-0007~Acetylation,KW-0325~Glycoprotein,KW-0865~Zymogen,KW-1015~Disulfide bond,	CARBOHYD:N-linked (GlcNAc...) asparagine,DOMAIN:Peptidase C1A papain C-terminal,DOMAIN:Peptidase C1A propeptide,PROPEP:Activation peptide,
P83205	cathepsin B(CTSB)	Ovis aries			GO:0006508~proteolysis,GO:0006590~thyroid hormone generation,GO:0030574~collagen catabolic process,GO:0030855~epithelial cell differentiation,GO:0046697~decidualization,GO:0046718~viral entry into host cell,GO:0050790~regulation of catalytic activity,GO:0051603~proteolysis involved in cellular protein catabolic process,GO:0097067~cellular response to thyroid hormone stimulus,	GO:0005615~extracellular space,GO:0005764~lysosome,GO:0009897~external side of plasma membrane,GO:0016324~apical plasma membrane,GO:0042470~melanosome,GO:0048471~perinuclear region of cytoplasm,GO:1904090~peptidase inhibitor complex,	GO:0004175~endopeptidase activity,GO:0004197~cysteine-type endopeptidase activity,GO:0005518~collagen binding,GO:0008234~cysteine-type peptidase activity,GO:0043394~proteoglycan binding,	IPR000169:Pept_cys_AS,IPR000668:Peptidase_C1A_C,IPR012599:Propeptide_C1A,IPR013128:Peptidase_C1A,IPR025660:Pept_his_AS,IPR025661:Pept_asp_AS,IPR038765:Papain-like_cys_pep_sf,	oas04140:Autophagy - animal,oas04142:Lysosome,oas04210:Apoptosis,oas04612:Antigen processing and presentation,oas04621:NOD-like receptor signaling pathway,oas04924:Renin secretion,			SM00645:Pept_C1,		KW-0458~Lysosome,KW-0472~Membrane,KW-0964~Secreted,KW-1003~Cell membrane,			KW-0732~Signal,		KW-0378~Hydrolase,KW-0645~Protease,KW-0788~Thiol protease,	KW-0007~Acetylation,KW-0325~Glycoprotein,KW-0865~Zymogen,KW-1015~Disulfide bond,	CARBOHYD:N-linked (GlcNAc...) asparagine,DOMAIN:Peptidase C1A papain C-terminal,PROPEP:Activation peptide,
P53634	cathepsin C(CTSC)	Homo sapiens			GO:0001913~T cell mediated cytotoxicity,GO:0006508~proteolysis,GO:0006915~apoptotic process,GO:0006955~immune response,GO:0010033~response to organic substance,GO:0031642~negative regulation of myelination,GO:0051603~proteolysis involved in cellular protein catabolic process,GO:1903052~positive regulation of proteolysis involved in cellular protein catabolic process,GO:1903980~positive regulation of microglial cell activation,GO:2001235~positive regulation of apoptotic signaling pathway,	GO:0005576~extracellular region,GO:0005615~extracellular space,GO:0005654~nucleoplasm,GO:0005764~lysosome,GO:0005788~endoplasmic reticulum lumen,GO:0005813~centrosome,GO:0016020~membrane,GO:0030134~ER to Golgi transport vesicle,GO:0033116~endoplasmic reticulum-Golgi intermediate compartment membrane,GO:0035578~azurophil granule lumen,GO:0043231~intracellular membrane-bounded organelle,GO:0070062~extracellular exosome,	GO:0004197~cysteine-type endopeptidase activity,GO:0004252~serine-type endopeptidase activity,GO:0005515~protein binding,GO:0008234~cysteine-type peptidase activity,GO:0008239~dipeptidyl-peptidase activity,GO:0016505~peptidase activator activity involved in apoptotic process,GO:0019902~phosphatase binding,GO:0031404~chloride ion binding,GO:0042802~identical protein binding,GO:0043621~protein self-association,GO:0051087~chaperone binding,	IPR000169:Pept_cys_AS,IPR000668:Peptidase_C1A_C,IPR013128:Peptidase_C1A,IPR014882:CathepsinC_exc,IPR025660:Pept_his_AS,IPR025661:Pept_asp_AS,IPR036496:CathepsinC_exc_dom_sf,IPR038765:Papain-like_cys_pep_sf,IPR039412:CatC,	hsa04142:Lysosome,hsa04210:Apoptosis,	170650~Periodontitis 1, juvenile,245000~Papillon-Lefevre syndrome,245010~Haim-Munk syndrome,		SM00645:Pept_C1,		KW-0458~Lysosome,		KW-0225~Disease variant,KW-1007~Palmoplantar keratoderma,	KW-0732~Signal,	KW-0868~Chloride,	KW-0378~Hydrolase,KW-0645~Protease,KW-0788~Thiol protease,	KW-0325~Glycoprotein,KW-0865~Zymogen,KW-1015~Disulfide bond,	CARBOHYD:N-linked (GlcNAc...) asparagine,DOMAIN:Cathepsin C exclusion,DOMAIN:Peptidase C1A papain C-terminal,REGION:Disordered,
O46427	cathepsin H(CTSH)	Sus scrofa			GO:0001656~metanephros development,GO:0001913~T cell mediated cytotoxicity,GO:0002764~immune response-regulating signaling pathway,GO:0006508~proteolysis,GO:0006955~immune response,GO:0008284~positive regulation of cell proliferation,GO:0010628~positive regulation of gene expression,GO:0010634~positive regulation of epithelial cell migration,GO:0010813~neuropeptide catabolic process,GO:0010815~bradykinin catabolic process,GO:0010952~positive regulation of peptidase activity,GO:0030335~positive regulation of cell migration,GO:0031638~zymogen activation,GO:0031648~protein destabilization,GO:0032526~response to retinoic acid,GO:0033619~membrane protein proteolysis,GO:0043066~negative regulation of apoptotic process,GO:0043129~surfactant homeostasis,GO:0045766~positive regulation of angiogenesis,GO:0051603~proteolysis involved in cellular protein catabolic process,GO:0060448~dichotomous subdivision of terminal units involved in lung branching,GO:0070371~ERK1 and ERK2 cascade,GO:0097067~cellular response to thyroid hormone stimulus,GO:2001235~positive regulation of apoptotic signaling pathway,	GO:0005615~extracellular space,GO:0005764~lysosome,GO:0005829~cytosol,GO:0036464~cytoplasmic ribonucleoprotein granule,GO:0097208~alveolar lamellar body,	GO:0004175~endopeptidase activity,GO:0004177~aminopeptidase activity,GO:0004197~cysteine-type endopeptidase activity,GO:0004252~serine-type endopeptidase activity,GO:0008234~cysteine-type peptidase activity,GO:0008656~cysteine-type endopeptidase activator activity involved in apoptotic process,GO:0030108~HLA-A specific activating MHC class I receptor activity,GO:0070324~thyroid hormone binding,	IPR000169:Pept_cys_AS,IPR000668:Peptidase_C1A_C,IPR013128:Peptidase_C1A,IPR013201:Prot_inhib_I29,IPR025660:Pept_his_AS,IPR025661:Pept_asp_AS,IPR038765:Papain-like_cys_pep_sf,IPR039417:Peptidase_C1A_papain-like,	ssc04142:Lysosome,ssc04210:Apoptosis,			SM00645:Pept_C1,SM00848:Inhibitor_I29,		KW-0458~Lysosome,			KW-0732~Signal,		KW-0378~Hydrolase,KW-0645~Protease,KW-0788~Thiol protease,	KW-0325~Glycoprotein,KW-0865~Zymogen,KW-1015~Disulfide bond,	CARBOHYD:N-linked (GlcNAc...) asparagine,DOMAIN:Cathepsin propeptide inhibitor,DOMAIN:Peptidase C1A papain C-terminal,PEPTIDE:Cathepsin H mini chain,REGION:Disordered,
Q63918	caveolae associated 2(Cavin2)	Mus musculus			GO:0045944~positive regulation of transcription from RNA polymerase II promoter,GO:0097320~plasma membrane tubulation,	GO:0005654~nucleoplasm,GO:0005737~cytoplasm,GO:0005829~cytosol,GO:0005886~plasma membrane,GO:0005901~caveola,GO:0016020~membrane,GO:0045121~membrane raft,	GO:0001786~phosphatidylserine binding,GO:0005080~protein kinase C binding,GO:0005515~protein binding,GO:0008289~lipid binding,	IPR026752:Cavin_fam,						KW-0472~Membrane,KW-0963~Cytoplasm,			KW-0175~Coiled coil,	KW-0446~Lipid-binding,		KW-0007~Acetylation,KW-0597~Phosphoprotein,	COMPBIAS:Basic and acidic residues,COMPBIAS:Polar residues,REGION:Disordered,REGION:Interaction with CAVIN1,REGION:Leucine-zipper,
P85125	caveolae associated protein 1(Cavin1)	Rattus norvegicus			GO:0006361~transcription initiation from RNA polymerase I promoter,GO:0006363~termination of RNA polymerase I transcription,GO:0009303~rRNA transcription,GO:0009306~protein secretion,GO:2000147~positive regulation of cell motility,	GO:0005634~nucleus,GO:0005737~cytoplasm,GO:0005739~mitochondrion,GO:0005783~endoplasmic reticulum,GO:0005829~cytosol,GO:0005886~plasma membrane,GO:0005901~caveola,GO:0032991~macromolecular complex,GO:0043231~intracellular membrane-bounded organelle,GO:0045121~membrane raft,	GO:0005515~protein binding,GO:0042134~rRNA primary transcript binding,GO:0042802~identical protein binding,	IPR026752:Cavin_fam,					KW-0804~Transcription,KW-0805~Transcription regulation,KW-0806~Transcription termination,	KW-0256~Endoplasmic reticulum,KW-0472~Membrane,KW-0492~Microsome,KW-0496~Mitochondrion,KW-0539~Nucleus,KW-0963~Cytoplasm,KW-1003~Cell membrane,			KW-0175~Coiled coil,KW-0677~Repeat,		KW-0694~RNA-binding,KW-0699~rRNA-binding,	KW-0007~Acetylation,KW-0597~Phosphoprotein,KW-0832~Ubl conjugation,KW-1017~Isopeptide bond,	COMPBIAS:Basic and acidic residues,COMPBIAS:Pro residues,CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO1); alternate,CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO2),CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO2); alternate,REGION:Disordered,REGION:Leucine-zipper 1,REGION:Leucine-zipper 2,REGION:Leucine-zipper 3,REGION:Nuclear export signal,REGION:Nuclear localization signal,REGION:Required for homotrimerization and for interaction with CAVIN2 and CAVIN3,
O95810	caveolae associated protein 2(CAVIN2)	Homo sapiens			GO:0097320~plasma membrane tubulation,	GO:0005654~nucleoplasm,GO:0005737~cytoplasm,GO:0005829~cytosol,GO:0005886~plasma membrane,GO:0005901~caveola,GO:0045121~membrane raft,	GO:0001786~phosphatidylserine binding,GO:0005080~protein kinase C binding,GO:0005515~protein binding,GO:0005543~phospholipid binding,	IPR026752:Cavin_fam,						KW-0472~Membrane,KW-0963~Cytoplasm,			KW-0175~Coiled coil,	KW-0446~Lipid-binding,		KW-0007~Acetylation,KW-0597~Phosphoprotein,	COMPBIAS:Basic and acidic residues,COMPBIAS:Polar residues,MUTAGEN:I->E: Loss of localization in caveolae; when associated with E-86 or E-100.,MUTAGEN:L->E: Loss of localization in caveolae; when associated with E-86 or E-93.,MUTAGEN:L->E: Loss of localization in caveolae; when associated with E-93 or E-100.,REGION:Disordered,REGION:Interaction with CAVIN1,REGION:Leucine-zipper,
Q9YGM8	caveolin 1(cav1)	Takifugu rubripes			GO:0001756~somitogenesis,GO:0001937~negative regulation of endothelial cell proliferation,GO:0009953~dorsal/ventral pattern formation,GO:0031295~T cell costimulation,GO:0048884~neuromast development,GO:0050688~regulation of defense response to virus,GO:0060036~notochord cell vacuolation,GO:0060038~cardiac muscle cell proliferation,GO:0060338~regulation of type I interferon-mediated signaling pathway,GO:0061026~cardiac muscle tissue regeneration,GO:0061099~negative regulation of protein tyrosine kinase activity,GO:0070836~caveola assembly,	GO:0000139~Golgi membrane,GO:0005768~endosome,GO:0005783~endoplasmic reticulum,GO:0005794~Golgi apparatus,GO:0005901~caveola,GO:0031410~cytoplasmic vesicle,GO:0045121~membrane raft,GO:0048471~perinuclear region of cytoplasm,	GO:0008013~beta-catenin binding,GO:0019901~protein kinase binding,GO:0044325~ion channel binding,GO:0060090~binding, bridging,	IPR001612:Caveolin,IPR018361:Caveolin_CS,	tru04144:Endocytosis,tru04510:Focal adhesion,					KW-0333~Golgi apparatus,KW-0472~Membrane,KW-1003~Cell membrane,			KW-0812~Transmembrane,KW-1133~Transmembrane helix,			KW-0449~Lipoprotein,KW-0564~Palmitate,	COMPBIAS:Basic and acidic residues,INTRAMEM:Helical,LIPID:S-palmitoyl cysteine,REGION:Disordered,TOPO_DOM:Cytoplasmic,TRANSMEM:Helical,
Q8BLQ9	cell adhesion molecule 2(Cadm2)	Mus musculus			GO:0007155~cell adhesion,GO:0007156~homophilic cell adhesion via plasma membrane adhesion molecules,	GO:0005886~plasma membrane,GO:0016020~membrane,GO:0030424~axon,GO:0032809~neuronal cell body membrane,GO:0042995~cell projection,GO:0045202~synapse,	GO:0005515~protein binding,	IPR003585:Neurexin-like,IPR003598:Ig_sub2,IPR003599:Ig_sub,IPR007110:Ig-like_dom,IPR013106:Ig_V-set,IPR013162:CD80_C2-set,IPR013783:Ig-like_fold,IPR036179:Ig-like_dom_sf,				SM00294:4.1m,SM00408:IGc2,SM00409:IG,	KW-0130~Cell adhesion,	KW-0472~Membrane,KW-0770~Synapse,KW-0966~Cell projection,KW-1003~Cell membrane,			KW-0393~Immunoglobulin domain,KW-0677~Repeat,KW-0732~Signal,KW-0812~Transmembrane,KW-1133~Transmembrane helix,			KW-0325~Glycoprotein,KW-0597~Phosphoprotein,KW-1015~Disulfide bond,	CARBOHYD:N-linked (GlcNAc...) asparagine,COMPBIAS:Polar residues,DOMAIN:Ig-like,DOMAIN:Ig-like C2-type 1,DOMAIN:Ig-like C2-type 2,DOMAIN:Ig-like V-type,REGION:Disordered,TOPO_DOM:Cytoplasmic,TOPO_DOM:Extracellular,TRANSMEM:Helical,
Q6DJ83	cell adhesion molecule 2(cadm2)	Xenopus tropicalis			GO:0007156~homophilic cell adhesion via plasma membrane adhesion molecules,	GO:0016020~membrane,GO:0032809~neuronal cell body membrane,		IPR003585:Neurexin-like,IPR003598:Ig_sub2,IPR003599:Ig_sub,IPR007110:Ig-like_dom,IPR013098:Ig_I-set,IPR013106:Ig_V-set,IPR013162:CD80_C2-set,IPR013783:Ig-like_fold,IPR036179:Ig-like_dom_sf,			PIRSF000615:TyrPK_CSF1-R,	SM00294:4.1m,SM00408:IGc2,SM00409:IG,		KW-0472~Membrane,			KW-0393~Immunoglobulin domain,KW-0677~Repeat,KW-0732~Signal,KW-0812~Transmembrane,KW-1133~Transmembrane helix,			KW-0325~Glycoprotein,KW-1015~Disulfide bond,	CARBOHYD:N-linked (GlcNAc...) asparagine,DOMAIN:Ig-like,DOMAIN:Ig-like C2-type 1,DOMAIN:Ig-like C2-type 2,DOMAIN:Ig-like V-type,TOPO_DOM:Cytoplasmic,TOPO_DOM:Extracellular,TRANSMEM:Helical,
O70302	cell death-inducing DNA fragmentation factor, alpha subunit-like effector A(Cidea)	Mus musculus			GO:0001659~temperature homeostasis,GO:0001818~negative regulation of cytokine production,GO:0006629~lipid metabolic process,GO:0006915~apoptotic process,GO:0010890~positive regulation of sequestering of triglyceride,GO:0019915~lipid storage,GO:0030512~negative regulation of transforming growth factor beta receptor signaling pathway,GO:0032720~negative regulation of tumor necrosis factor production,GO:0035634~response to stilbenoid,GO:0042981~regulation of apoptotic process,GO:0050995~negative regulation of lipid catabolic process,GO:0070417~cellular response to cold,GO:1900118~negative regulation of execution phase of apoptosis,GO:1902510~regulation of apoptotic DNA fragmentation,	GO:0005634~nucleus,GO:0005737~cytoplasm,GO:0005739~mitochondrion,GO:0005740~mitochondrial envelope,GO:0005811~lipid particle,	GO:0005515~protein binding,GO:0042803~protein homodimerization activity,GO:0070300~phosphatidic acid binding,	IPR003508:CIDE-N_dom,IPR032936:CIDEA_N,	mmu04152:AMPK signaling pathway,			SM00266:CAD,	KW-0053~Apoptosis,KW-0804~Transcription,KW-0805~Transcription regulation,	KW-0539~Nucleus,KW-0551~Lipid droplet,					KW-0010~Activator,		DOMAIN:CIDE-N,MUTAGEN:FKAV->RKRR: Abolished localization to lipid droplets.,MUTAGEN:FKAVL->RAVRR: Abolished localization to lipid droplets.,MUTAGEN:K->A: Sustantial reduction in nuclear localization and loss of XDH induction; when associated with A-23.,MUTAGEN:K->A: Sustantial reduction in nuclear localization and loss of XDH induction; when associated with A-24.,MUTAGEN:K->R: Increased nuclear localization.,MUTAGEN:KAVLRNLLR->EAVLENLLE: Does not affect localization to lipid droplets but prevents lipid droplet fusion.,MUTAGEN:KAVLRNLLR->HAVLHNLLH: Does not affect localization to lipid droplets or ability to mediate lipid droplet fusion.,MUTAGEN:RNLLR->ANLLA: Abolished lipid transferase activity.,REGION:Amphipathic helix,
Q9JJ66	cell division cycle 20(Cdc20)	Mus musculus			GO:0000089~mitotic metaphase,GO:0007049~cell cycle,GO:0007064~mitotic sister chromatid cohesion,GO:0007094~mitotic spindle assembly checkpoint,GO:0007399~nervous system development,GO:0008284~positive regulation of cell proliferation,GO:0016567~protein ubiquitination,GO:0030154~cell differentiation,GO:0031145~anaphase-promoting complex-dependent catabolic process,GO:0031915~positive regulation of synaptic plasticity,GO:0040020~regulation of meiotic nuclear division,GO:0044784~metaphase/anaphase transition of cell cycle,GO:0045842~positive regulation of mitotic metaphase/anaphase transition,GO:0050773~regulation of dendrite development,GO:0051301~cell division,GO:0090129~positive regulation of synapse maturation,GO:0090307~mitotic spindle assembly,GO:1904668~positive regulation of ubiquitin protein ligase activity,GO:1905786~positive regulation of anaphase-promoting complex-dependent catabolic process,GO:1990949~metaphase/anaphase transition of meiosis I,	GO:0000775~chromosome, centromeric region,GO:0000776~kinetochore,GO:0000922~spindle pole,GO:0005654~nucleoplasm,GO:0005680~anaphase-promoting complex,GO:0005694~chromosome,GO:0005737~cytoplasm,GO:0005813~centrosome,GO:0005829~cytosol,GO:0005856~cytoskeleton,GO:0032991~macromolecular complex,GO:0033597~mitotic checkpoint complex,GO:0048471~perinuclear region of cytoplasm,	GO:0005515~protein binding,GO:0010997~anaphase-promoting complex binding,GO:0042826~histone deacetylase binding,GO:0097027~ubiquitin-protein transferase activator activity,GO:1990757~ubiquitin ligase activator activity,	IPR001680:WD40_rpt,IPR015943:WD40/YVTN_repeat-like_dom_sf,IPR024977:Apc4-like_WD40_dom,IPR033010:Cdc20/Fizzy,IPR036322:WD40_repeat_dom_sf,	mmu04110:Cell cycle,mmu04114:Oocyte meiosis,mmu04120:Ubiquitin mediated proteolysis,mmu05166:Human T-cell leukemia virus 1 infection,mmu05203:Viral carcinogenesis,			SM00320:WD40,	KW-0131~Cell cycle,KW-0132~Cell division,KW-0221~Differentiation,KW-0498~Mitosis,KW-0524~Neurogenesis,KW-0833~Ubl conjugation pathway,	KW-0137~Centromere,KW-0158~Chromosome,KW-0206~Cytoskeleton,KW-0963~Cytoplasm,KW-0995~Kinetochore,			KW-0677~Repeat,KW-0853~WD repeat,			KW-0007~Acetylation,KW-0597~Phosphoprotein,KW-0832~Ubl conjugation,KW-1017~Isopeptide bond,	COMPBIAS:Polar residues,CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in ubiquitin),DOMAIN:Anaphase-promoting complex subunit 4-like WD40,REGION:Disordered,REPEAT:WD,REPEAT:WD 1,REPEAT:WD 2,REPEAT:WD 3,REPEAT:WD 4,REPEAT:WD 5,REPEAT:WD 6,REPEAT:WD 7,
P30305	cell division cycle 25B(CDC25B)	Homo sapiens		H_cdc25Pathway:cdc25 and chk1 Regulatory Pathway in response to DNA damage,h_g2Pathway:Cell Cycle: G2/M Checkpoint,h_ptc1Pathway:Sonic Hedgehog (SHH) Receptor Ptc1 Regulates cell cycle,h_rbPathway:RB Tumor Suppressor/Checkpoint Signaling in response to DNA damage,h_srcRPTPPathway:Activation of Src by Protein-tyrosine phosphatase alpha,	GO:0000086~G2/M transition of mitotic cell cycle,GO:0000278~mitotic cell cycle,GO:0001556~oocyte maturation,GO:0006468~protein phosphorylation,GO:0007049~cell cycle,GO:0007144~female meiosis I,GO:0008284~positive regulation of cell proliferation,GO:0010971~positive regulation of G2/M transition of mitotic cell cycle,GO:0032467~positive regulation of cytokinesis,GO:0045931~positive regulation of mitotic cell cycle,GO:0051301~cell division,GO:1902751~positive regulation of cell cycle G2/M phase transition,	GO:0000922~spindle pole,GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005737~cytoplasm,GO:0005813~centrosome,GO:0005829~cytosol,	GO:0004721~phosphoprotein phosphatase activity,GO:0004725~protein tyrosine phosphatase activity,GO:0005515~protein binding,GO:0019901~protein kinase binding,	IPR000751:MPI_Phosphatase,IPR001763:Rhodanese-like_dom,IPR036873:Rhodanese-like_dom_sf,	hsa04010:MAPK signaling pathway,hsa04110:Cell cycle,hsa04914:Progesterone-mediated oocyte maturation,hsa05206:MicroRNAs in cancer,			SM00450:RHOD,	KW-0131~Cell cycle,KW-0132~Cell division,KW-0498~Mitosis,	KW-0206~Cytoskeleton,KW-0963~Cytoplasm,					KW-0378~Hydrolase,KW-0904~Protein phosphatase,	KW-0597~Phosphoprotein,	COMPBIAS:Basic and acidic residues,COMPBIAS:Polar residues,DOMAIN:Rhodanese,REGION:Disordered,
