ID	Gene Name	Species	BBID	BIOCARTA	GOTERM_BP_DIRECT	GOTERM_CC_DIRECT	GOTERM_MF_DIRECT	INTERPRO	KEGG_PATHWAY	OMIM_DISEASE	PIR_SUPERFAMILY	SMART	UP_KW_BIOLOGICAL_PROCESS	UP_KW_CELLULAR_COMPONENT	UP_KW_DEVELOPMENTAL_STAGE	UP_KW_DISEASE	UP_KW_DOMAIN	UP_KW_LIGAND	UP_KW_MOLECULAR_FUNCTION	UP_KW_PTM	UP_SEQ_FEATURE
Q96PL5	erythroblast membrane associated protein (Scianna blood group)(ERMAP)	Homo sapiens			GO:0001817~regulation of cytokine production,GO:0050852~T cell receptor signaling pathway,	GO:0005794~Golgi apparatus,GO:0005829~cytosol,GO:0005886~plasma membrane,GO:0009897~external side of plasma membrane,GO:0016020~membrane,	GO:0005102~receptor binding,GO:0005515~protein binding,	IPR001870:B30.2/SPRY,IPR003599:Ig_sub,IPR003877:SPRY_dom,IPR003879:Butyrophylin_SPRY,IPR006574:PRY,IPR007110:Ig-like_dom,IPR013106:Ig_V-set,IPR013320:ConA-like_dom_sf,IPR013783:Ig-like_fold,IPR036179:Ig-like_dom_sf,IPR043136:B30.2/SPRY_sf,		111620~Blood group, Radin,111750~Blood group, Scianna system,		SM00406:IGv,SM00409:IG,SM00449:SPRY,SM00589:PRY,		KW-0472~Membrane,KW-0963~Cytoplasm,KW-1003~Cell membrane,			KW-0393~Immunoglobulin domain,KW-0732~Signal,KW-0812~Transmembrane,KW-1133~Transmembrane helix,		KW-0095~Blood group antigen,	KW-0325~Glycoprotein,KW-0597~Phosphoprotein,KW-1015~Disulfide bond,	CARBOHYD:N-linked (GlcNAc...) asparagine,DOMAIN:B30.2/SPRY,DOMAIN:Ig-like,DOMAIN:Ig-like V-type,REGION:Disordered,TOPO_DOM:Cytoplasmic,TOPO_DOM:Extracellular,TRANSMEM:Helical,
Q9HCM4	erythrocyte membrane protein band 4.1 like 5(EPB41L5)	Homo sapiens			GO:0001701~in utero embryonic development,GO:0001837~epithelial to mesenchymal transition,GO:0001839~neural plate morphogenesis,GO:0003383~apical constriction,GO:0006931~substrate-dependent cell migration, cell attachment to substrate,GO:0007398~ectoderm development,GO:0007492~endoderm development,GO:0007509~mesoderm migration involved in gastrulation,GO:0009826~unidimensional cell growth,GO:0010608~posttranscriptional regulation of gene expression,GO:0010634~positive regulation of epithelial cell migration,GO:0022408~negative regulation of cell-cell adhesion,GO:0031032~actomyosin structure organization,GO:0032525~somite rostral/caudal axis specification,GO:0048319~axial mesoderm morphogenesis,GO:0048339~paraxial mesoderm development,GO:0048617~embryonic foregut morphogenesis,GO:0051894~positive regulation of focal adhesion assembly,GO:0070201~regulation of establishment of protein localization,GO:0070986~left/right axis specification,GO:0071560~cellular response to transforming growth factor beta stimulus,	GO:0001917~photoreceptor inner segment,GO:0005654~nucleoplasm,GO:0005829~cytosol,GO:0005856~cytoskeleton,GO:0005886~plasma membrane,GO:0005912~adherens junction,GO:0005925~focal adhesion,GO:0032587~ruffle membrane,	GO:0005515~protein binding,GO:0008092~cytoskeletal protein binding,GO:0019904~protein domain specific binding,	IPR000299:FERM_domain,IPR000798:Ez/rad/moesin-like,IPR011993:PH-like_dom_sf,IPR014352:FERM/acyl-CoA-bd_prot_sf,IPR014847:FA,IPR018979:FERM_N,IPR018980:FERM_PH-like_C,IPR019747:FERM_CS,IPR019748:FERM_central,IPR019749:Band_41_domain,IPR029071:Ubiquitin-like_domsf,IPR035963:FERM_2,				SM00295:B41,SM01195:FA,SM01196:FERM_C,		KW-0472~Membrane,KW-0963~Cytoplasm,KW-0965~Cell junction,KW-1003~Cell membrane,						KW-0597~Phosphoprotein,	DOMAIN:FERM,REGION:Required for interaction with CRB1,
Q9PVZ9	estrogen receptor 1(esr1)	Sparus aurata			GO:0006355~regulation of transcription, DNA-templated,GO:0043401~steroid hormone mediated signaling pathway,	GO:0005634~nucleus,	GO:0003700~transcription factor activity, sequence-specific DNA binding,GO:0005496~steroid binding,GO:0008270~zinc ion binding,GO:0030284~estrogen receptor activity,GO:0042562~hormone binding,GO:0043565~sequence-specific DNA binding,	IPR000536:Nucl_hrmn_rcpt_lig-bd,IPR001292:Estr_rcpt,IPR001628:Znf_hrmn_rcpt,IPR001723:Nuclear_hrmn_rcpt,IPR013088:Znf_NHR/GATA,IPR024178:Est_rcpt/est-rel_rcp,IPR035500:NHR-like_dom_sf,IPR046944:Estr_rcpt_N,			PIRSF002527:ER-like_NR,PIRSF500101:ER-a,	SM00399:ZnF_C4,SM00430:HOLI,	KW-0804~Transcription,KW-0805~Transcription regulation,	KW-0539~Nucleus,			KW-0863~Zinc-finger,	KW-0446~Lipid-binding,KW-0479~Metal-binding,KW-0754~Steroid-binding,KW-0862~Zinc,	KW-0238~DNA-binding,KW-0675~Receptor,		COMPBIAS:Basic and acidic residues,COMPBIAS:Polar residues,DNA_BIND:Nuclear receptor,DOMAIN:NR LBD,DOMAIN:Nuclear receptor,REGION:Disordered,REGION:Hinge,REGION:Modulating,ZN_FING:NR C4-type,
Q78T81	estrogen-induced osteoclastogenesis regulator 1(Eeig1)	Mus musculus			GO:0045672~positive regulation of osteoclast differentiation,	GO:0005634~nucleus,GO:0005737~cytoplasm,GO:0016020~membrane,GO:0045121~membrane raft,	GO:0005515~protein binding,	IPR019448:NT-C2,IPR039931:EEIG1/2-like,						KW-0472~Membrane,KW-0539~Nucleus,KW-0963~Cytoplasm,							COMPBIAS:Basic and acidic residues,COMPBIAS:Polar residues,DOMAIN:C2 NT-type,REGION:Disordered,REGION:Required for interaction with TNFRSF11A/RANK,
Q5RA42	eukaryotic translation initiation factor 1A X-linked(EIF1AX)	Pongo abelii			GO:0006413~translational initiation,	GO:0005737~cytoplasm,	GO:0000049~tRNA binding,GO:0003723~RNA binding,GO:0003743~translation initiation factor activity,	IPR001253:TIF_eIF-1A,IPR006196:RNA-binding_domain_S1_IF1,IPR012340:NA-bd_OB-fold,IPR018104:TIF_eIF-1A_CS,				SM00652:eIF1a,	KW-0648~Protein biosynthesis,	KW-0963~Cytoplasm,					KW-0396~Initiation factor,KW-0694~RNA-binding,KW-0820~tRNA-binding,		COMPBIAS:Acidic residues,COMPBIAS:Basic and acidic residues,DOMAIN:S1-like,REGION:Disordered,
Q5RA42	eukaryotic translation initiation factor 1A Y-linked(EIF1AY)	Pongo abelii			GO:0006413~translational initiation,	GO:0005737~cytoplasm,	GO:0000049~tRNA binding,GO:0003723~RNA binding,GO:0003743~translation initiation factor activity,	IPR001253:TIF_eIF-1A,IPR006196:RNA-binding_domain_S1_IF1,IPR012340:NA-bd_OB-fold,IPR018104:TIF_eIF-1A_CS,				SM00652:eIF1a,	KW-0648~Protein biosynthesis,	KW-0963~Cytoplasm,					KW-0396~Initiation factor,KW-0694~RNA-binding,KW-0820~tRNA-binding,		COMPBIAS:Acidic residues,COMPBIAS:Basic and acidic residues,DOMAIN:S1-like,REGION:Disordered,
Q63184	eukaryotic translation initiation factor 2-alpha kinase 2(Eif2ak2)	Rattus norvegicus			GO:0001819~positive regulation of cytokine production,GO:0006412~translation,GO:0006468~protein phosphorylation,GO:0009612~response to mechanical stimulus,GO:0009615~response to virus,GO:0009636~response to toxic substance,GO:0010033~response to organic substance,GO:0016310~phosphorylation,GO:0017148~negative regulation of translation,GO:0030968~endoplasmic reticulum unfolded protein response,GO:0032496~response to lipopolysaccharide,GO:0032722~positive regulation of chemokine production,GO:0032874~positive regulation of stress-activated MAPK cascade,GO:0033197~response to vitamin E,GO:0033689~negative regulation of osteoblast proliferation,GO:0034198~cellular response to amino acid starvation,GO:0035455~response to interferon-alpha,GO:0036492~eiF2alpha phosphorylation in response to endoplasmic reticulum stress,GO:0043065~positive regulation of apoptotic process,GO:0043066~negative regulation of apoptotic process,GO:0043330~response to exogenous dsRNA,GO:0043410~positive regulation of MAPK cascade,GO:0045071~negative regulation of viral genome replication,GO:0046777~protein autophosphorylation,GO:0051092~positive regulation of NF-kappaB transcription factor activity,GO:1900225~regulation of NLRP3 inflammasome complex assembly,GO:1901224~positive regulation of NIK/NF-kappaB signaling,GO:1901532~regulation of hematopoietic progenitor cell differentiation,GO:1902033~regulation of hematopoietic stem cell proliferation,GO:1902036~regulation of hematopoietic stem cell differentiation,	GO:0005634~nucleus,GO:0005737~cytoplasm,GO:0005829~cytosol,GO:0048471~perinuclear region of cytoplasm,	GO:0003725~double-stranded RNA binding,GO:0004672~protein kinase activity,GO:0004674~protein serine/threonine kinase activity,GO:0004694~eukaryotic translation initiation factor 2alpha kinase activity,GO:0004715~non-membrane spanning protein tyrosine kinase activity,GO:0005515~protein binding,GO:0005524~ATP binding,GO:0016301~kinase activity,GO:0042802~identical protein binding,	IPR000719:Prot_kinase_dom,IPR008271:Ser/Thr_kinase_AS,IPR011009:Kinase-like_dom_sf,IPR014720:dsRBD_dom,IPR017441:Protein_kinase_ATP_BS,IPR044452:EIF2AK2_DSRM_1,IPR044453:EIF2AK2_DSRM_2,	rno04217:Necroptosis,rno05010:Alzheimer disease,rno05160:Hepatitis C,rno05162:Measles,rno05164:Influenza A,rno05165:Human papillomavirus infection,rno05167:Kaposi sarcoma-associated herpesvirus infection,rno05168:Herpes simplex virus 1 infection,rno05169:Epstein-Barr virus infection,rno05171:Coronavirus disease - COVID-19,rno05203:Viral carcinogenesis,			SM00220:S_TKc,SM00358:DSRM,	KW-0051~Antiviral defense,KW-0391~Immunity,KW-0399~Innate immunity,KW-0804~Transcription,KW-0805~Transcription regulation,	KW-0539~Nucleus,KW-0963~Cytoplasm,			KW-0677~Repeat,	KW-0067~ATP-binding,KW-0547~Nucleotide-binding,	KW-0418~Kinase,KW-0694~RNA-binding,KW-0723~Serine/threonine-protein kinase,KW-0808~Transferase,KW-0829~Tyrosine-protein kinase,	KW-0007~Acetylation,KW-0597~Phosphoprotein,KW-0832~Ubl conjugation,KW-1017~Isopeptide bond,	ACT_SITE:Proton acceptor,CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in ISG15),DOMAIN:DRBM,DOMAIN:DRBM 1,DOMAIN:DRBM 2,DOMAIN:Protein kinase,REGION:Interaction with TRAF5,
P23588	eukaryotic translation initiation factor 4B(EIF4B)	Homo sapiens		h_mtorPathway:mTOR Signaling Pathway,	GO:0006413~translational initiation,GO:0006446~regulation of translational initiation,	GO:0005829~cytosol,GO:0016281~eukaryotic translation initiation factor 4F complex,	GO:0003723~RNA binding,GO:0003743~translation initiation factor activity,GO:0005515~protein binding,	IPR000504:RRM_dom,IPR012677:Nucleotide-bd_a/b_plait_sf,IPR033107:EIF-4B_RRM,IPR035979:RBD_domain_sf,	hsa04150:mTOR signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa05205:Proteoglycans in cancer,			SM00360:RRM,	KW-0648~Protein biosynthesis,						KW-0396~Initiation factor,KW-0694~RNA-binding,	KW-0007~Acetylation,KW-0597~Phosphoprotein,KW-0832~Ubl conjugation,KW-1017~Isopeptide bond,	COMPBIAS:Basic and acidic residues,COMPBIAS:Polar residues,COMPBIAS:Pro residues,CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO2),DOMAIN:RRM,MUTAGEN:S->A: Non-phosphorylatable mutant whose expression results in reduced SLC4A7 protein levels in TSC2-deficient cells accompanied by decrease in the bicarbonate-dependent flux into nucleotide synthesis.,REGION:Disordered,
P48597	eukaryotic translation initiation factor 4E family member 1B S homeolog(eif4e1b.S)	Xenopus laevis			GO:0006406~mRNA export from nucleus,GO:0006412~translation,GO:0006413~translational initiation,GO:0006417~regulation of translation,GO:0051028~mRNA transport,	GO:0000932~P-body,GO:0005634~nucleus,GO:0005737~cytoplasm,GO:0005845~mRNA cap binding complex,GO:0016281~eukaryotic translation initiation factor 4F complex,GO:0016607~nuclear speck,GO:0032991~macromolecular complex,	GO:0003723~RNA binding,GO:0003743~translation initiation factor activity,GO:0005515~protein binding,	IPR001040:TIF_eIF_4E,IPR019770:TIF_eIF_4E_CS,IPR023398:TIF_eIF4e-like,	xla04150:mTOR signaling pathway,xla04910:Insulin signaling pathway,				KW-0509~mRNA transport,KW-0648~Protein biosynthesis,KW-0810~Translation regulation,KW-0813~Transport,	KW-0539~Nucleus,KW-0963~Cytoplasm,					KW-0396~Initiation factor,KW-0694~RNA-binding,		COMPBIAS:Basic and acidic residues,MUTAGEN:S->A,D: Does not affect ability to restore translation to an EIF4E-dependent in vitro translation system. Does not affect efficient EIF4E-mediated promotion of EIF4G cleavage by L-protease.,REGION:Disordered,
Q8BMB3	eukaryotic translation initiation factor 4E member 2(Eif4e2)	Mus musculus			GO:0001701~in utero embryonic development,GO:0006412~translation,GO:0006413~translational initiation,GO:0006417~regulation of translation,GO:0017148~negative regulation of translation,GO:0031047~gene silencing by RNA,GO:0035278~miRNA mediated inhibition of translation,GO:0045947~negative regulation of translational initiation,GO:0060339~negative regulation of type I interferon-mediated signaling pathway,GO:0072344~rescue of stalled ribosome,	GO:0000932~P-body,GO:0005737~cytoplasm,GO:0005845~mRNA cap binding complex,GO:0016281~eukaryotic translation initiation factor 4F complex,	GO:0000340~RNA 7-methylguanosine cap binding,GO:0003723~RNA binding,GO:0003743~translation initiation factor activity,GO:0031625~ubiquitin protein ligase binding,	IPR001040:TIF_eIF_4E,IPR019770:TIF_eIF_4E_CS,IPR023398:TIF_eIF4e-like,	mmu01521:EGFR tyrosine kinase inhibitor resistance,mmu04066:HIF-1 signaling pathway,mmu04150:mTOR signaling pathway,mmu04151:PI3K-Akt signaling pathway,mmu04211:Longevity regulating pathway,mmu04910:Insulin signaling pathway,				KW-0648~Protein biosynthesis,KW-0810~Translation regulation,KW-0943~RNA-mediated gene silencing,	KW-0963~Cytoplasm,					KW-0396~Initiation factor,KW-0694~RNA-binding,	KW-0007~Acetylation,KW-0597~Phosphoprotein,KW-0832~Ubl conjugation,KW-1017~Isopeptide bond,	COMPBIAS:Basic and acidic residues,CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in ISG15),CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in ISG15); alternate,REGION:Disordered,REGION:EIF4EBP1/2/3 binding,
Q6ZM19	eukaryotic translation initiation factor 6(eif6)	Danio rerio			GO:0000054~ribosomal subunit export from nucleus,GO:0000460~maturation of 5.8S rRNA,GO:0000470~maturation of LSU-rRNA,GO:0006412~translation,GO:0006413~translational initiation,GO:0042254~ribosome biogenesis,GO:0042256~mature ribosome assembly,GO:1902626~assembly of large subunit precursor of preribosome,	GO:0005634~nucleus,GO:0005730~nucleolus,GO:0005737~cytoplasm,GO:0005829~cytosol,GO:0030687~preribosome, large subunit precursor,	GO:0003743~translation initiation factor activity,GO:0043022~ribosome binding,GO:0043023~ribosomal large subunit binding,	IPR002769:eIF6,	dre03008:Ribosome biogenesis in eukaryotes,		PIRSF006413:IF-6,	SM00654:eIF6,	KW-0648~Protein biosynthesis,KW-0690~Ribosome biogenesis,	KW-0539~Nucleus,KW-0963~Cytoplasm,					KW-0396~Initiation factor,
A2BGR3	excision repair cross-complementation group 6-like(ercc6l)	Danio rerio			GO:0007049~cell cycle,GO:0016539~intein-mediated protein splicing,GO:0051301~cell division,	GO:0000775~chromosome, centromeric region,GO:0000776~kinetochore,GO:0005694~chromosome,	GO:0000166~nucleotide binding,GO:0003677~DNA binding,GO:0004386~helicase activity,GO:0005524~ATP binding,GO:0015616~DNA translocase activity,GO:0016787~hydrolase activity,GO:0016887~ATPase activity,	IPR000330:SNF2_N,IPR001650:Helicase_C,IPR006141:Intein_N,IPR014001:Helicase_ATP-bd,IPR019734:TPR_repeat,IPR027417:P-loop_NTPase,IPR038718:SNF2-like_sf,				SM00487:DEXDc,SM00490:HELICc,	KW-0131~Cell cycle,KW-0132~Cell division,KW-0498~Mitosis,	KW-0137~Centromere,KW-0158~Chromosome,KW-0995~Kinetochore,			KW-0175~Coiled coil,KW-0677~Repeat,KW-0802~TPR repeat,	KW-0067~ATP-binding,KW-0547~Nucleotide-binding,	KW-0238~DNA-binding,KW-0347~Helicase,KW-0378~Hydrolase,	KW-0597~Phosphoprotein,	COMPBIAS:Acidic residues,COMPBIAS:Basic and acidic residues,COMPBIAS:Polar residues,DOMAIN:Helicase ATP-binding,DOMAIN:Helicase C-terminal,MOTIF:DEAH box,REGION:Disordered,REPEAT:TPR,REPEAT:TPR 1,REPEAT:TPR 2,
Q9Y3B2	exosome component 1(EXOSC1)	Homo sapiens			GO:0006364~rRNA processing,GO:0006396~RNA processing,GO:0006401~RNA catabolic process,	GO:0000176~nuclear exosome (RNase complex),GO:0000177~cytoplasmic exosome (RNase complex),GO:0000178~exosome (RNase complex),GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005730~nucleolus,GO:0005737~cytoplasm,GO:0005829~cytosol,GO:0101019~nucleolar exosome (RNase complex),	GO:0003723~RNA binding,GO:0005515~protein binding,	IPR003029:S1_domain,IPR012340:NA-bd_OB-fold,IPR019495:EXOSC1_C,IPR025721:Exosome_cplx_N_dom,IPR039771:Csl4,	hsa03018:RNA degradation,	619304~Pontocerebellar hypoplasia, type 1F,		SM00316:S1,	KW-0698~rRNA processing,	KW-0271~Exosome,KW-0539~Nucleus,KW-0963~Cytoplasm,		KW-0225~Disease variant,KW-0523~Neurodegeneration,			KW-0694~RNA-binding,	KW-0597~Phosphoprotein,	DOMAIN:Exosome complex component CSL4 C-terminal,DOMAIN:Exosome complex component N-terminal,DOMAIN:S1 motif,
P60330	extra spindle pole bodies 1, separase(Espl1)	Mus musculus			GO:0000070~mitotic sister chromatid segregation,GO:0000212~meiotic spindle organization,GO:0000278~mitotic cell cycle,GO:0000280~nuclear division,GO:0006508~proteolysis,GO:0007059~chromosome segregation,GO:0007127~meiosis I,GO:0045143~homologous chromosome segregation,GO:0051307~meiotic chromosome separation,GO:0098813~nuclear chromosome segregation,	GO:0005634~nucleus,GO:0005737~cytoplasm,GO:0005813~centrosome,GO:0072686~mitotic spindle,	GO:0004197~cysteine-type endopeptidase activity,GO:0008233~peptidase activity,GO:0008234~cysteine-type peptidase activity,GO:0016787~hydrolase activity,	IPR005314:Peptidase_C50,IPR030397:SEPARIN_core_dom,	mmu04110:Cell cycle,mmu04114:Oocyte meiosis,mmu05166:Human T-cell leukemia virus 1 infection,				KW-0159~Chromosome partition,	KW-0539~Nucleus,KW-0963~Cytoplasm,					KW-0378~Hydrolase,KW-0645~Protease,KW-0788~Thiol protease,	KW-0068~Autocatalytic cleavage,KW-0597~Phosphoprotein,	DOMAIN:Peptidase C50,REGION:Disordered,SITE:Cleavage; by autolysis,
A4QP72	family with sequence similarity 83 member D(fam83d)	Danio rerio			GO:0007049~cell cycle,GO:0007165~signal transduction,GO:0008283~cell proliferation,GO:0032006~regulation of TOR signaling,GO:0051301~cell division,GO:0051310~metaphase plate congression,GO:0070372~regulation of ERK1 and ERK2 cascade,GO:1902480~protein localization to mitotic spindle,GO:1902808~positive regulation of cell cycle G1/S phase transition,	GO:0005737~cytoplasm,GO:0005829~cytosol,GO:0005856~cytoskeleton,GO:0097431~mitotic spindle pole,	GO:0019901~protein kinase binding,	IPR012461:FAM83_N,					KW-0131~Cell cycle,KW-0132~Cell division,KW-0498~Mitosis,	KW-0206~Cytoskeleton,KW-0963~Cytoplasm,							COMPBIAS:Basic and acidic residues,COMPBIAS:Polar residues,REGION:Disordered,
Q96AE4	far upstream element binding protein 1(FUBP1)	Homo sapiens			GO:0006355~regulation of transcription, DNA-templated,GO:0010468~regulation of gene expression,GO:0010628~positive regulation of gene expression,	GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005737~cytoplasm,	GO:0003676~nucleic acid binding,GO:0003697~single-stranded DNA binding,GO:0003723~RNA binding,GO:0003729~mRNA binding,GO:0005515~protein binding,	IPR004087:KH_dom,IPR004088:KH_dom_type_1,IPR015096:FUBP_C,IPR036612:KH_dom_type_1_sf,IPR048249:KH-I_FUBP1_dom1,IPR048250:KH-I_FUBP1_dom2,IPR048251:KH-I_FUBP1_dom3,IPR048252:KH-I_FUBP1_dom4,				SM00322:KH,	KW-0804~Transcription,KW-0805~Transcription regulation,	KW-0539~Nucleus,			KW-0677~Repeat,		KW-0238~DNA-binding,KW-0694~RNA-binding,	KW-0007~Acetylation,KW-0488~Methylation,KW-0597~Phosphoprotein,KW-0832~Ubl conjugation,	COMPBIAS:Polar residues,COMPBIAS:Pro residues,DOMAIN:Far upstream element-binding protein C-terminal,DOMAIN:K Homology,DOMAIN:KH 1,DOMAIN:KH 2,DOMAIN:KH 3,DOMAIN:KH 4,REGION:Disordered,
Q61239	farnesyltransferase, CAAX box, alpha(Fnta)	Mus musculus			GO:0007167~enzyme linked receptor protein signaling pathway,GO:0007528~neuromuscular junction development,GO:0008284~positive regulation of cell proliferation,GO:0010035~response to inorganic substance,GO:0014070~response to organic cyclic compound,GO:0018342~protein prenylation,GO:0018343~protein farnesylation,GO:0018344~protein geranylgeranylation,GO:0034097~response to cytokine,GO:0035022~positive regulation of Rac protein signal transduction,GO:0043066~negative regulation of apoptotic process,GO:0045787~positive regulation of cell cycle,GO:0051770~positive regulation of nitric-oxide synthase biosynthetic process,GO:0051771~negative regulation of nitric-oxide synthase biosynthetic process,GO:0071340~skeletal muscle acetylcholine-gated channel clustering,GO:0090044~positive regulation of tubulin deacetylation,GO:0090045~positive regulation of deacetylase activity,GO:1904395~positive regulation of skeletal muscle acetylcholine-gated channel clustering,	GO:0005737~cytoplasm,GO:0005875~microtubule associated complex,GO:0005886~plasma membrane,GO:0005953~CAAX-protein geranylgeranyltransferase complex,GO:0005965~protein farnesyltransferase complex,	GO:0004659~prenyltransferase activity,GO:0004660~protein farnesyltransferase activity,GO:0004661~protein geranylgeranyltransferase activity,GO:0004662~CAAX-protein geranylgeranyltransferase activity,GO:0004663~Rab geranylgeranyltransferase activity,GO:0008017~microtubule binding,GO:0008270~zinc ion binding,GO:0008318~protein prenyltransferase activity,GO:0016740~transferase activity,GO:0030971~receptor tyrosine kinase binding,GO:0036094~small molecule binding,GO:0042277~peptide binding,GO:0043014~alpha-tubulin binding,GO:0060090~binding, bridging,GO:1901363~heterocyclic compound binding,	IPR002088:Prenyl_trans_a,	mmu00900:Terpenoid backbone biosynthesis,								KW-0175~Coiled coil,KW-0677~Repeat,	KW-0460~Magnesium,	KW-0637~Prenyltransferase,KW-0808~Transferase,	KW-0007~Acetylation,KW-0597~Phosphoprotein,	COMPBIAS:Pro residues,MUTAGEN:K->A: Inhibits prenylation activity. In myoblasts, impaired insulin-induced RAC1 activation, possibly due to impaired insulin-induced geranyl-geranyltransferase activation. No effect on MUSK-binding.,MUTAGEN:Y->F: Inhibits prenylation activity. In myoblasts, impaired insulin-induced RAC1 activation, possibly due to impaired insulin-induced geranyl-geranyltransferase activation. 68% decrease in MUSK-binding.,REGION:Disordered,REPEAT:PFTA 1,REPEAT:PFTA 2,REPEAT:PFTA 3,REPEAT:PFTA 4,REPEAT:PFTA 5,
