""	"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"V3"	"V13"	"Protein.names"	"Organism"	"Gene.Ontology..biological.process."	"Gene.Ontology.IDs"
"1622"	"XM_060036266.1"	216.624139842285	-3.29073374945125	0.255586863384302	-12.8472993412249	8.90656691393612e-38	3.30237386117401e-35	"Q92038"	1.74e-177	"Acyl-CoA desaturase (EC 1.14.19.1) (Delta(9)-desaturase) (Delta-9 desaturase) (Fatty acid desaturase) (Stearoyl-CoA desaturase)"	"Cyprinus carpio (Common carp)"	"unsaturated fatty acid biosynthetic process [GO:0006636]"	"GO:0004768; GO:0005506; GO:0005789; GO:0006636; GO:0016020; GO:0016491"
"1623"	"XM_060065451.1"	227.758717899526	-0.631730916653604	0.205085902776075	-3.07996988530034	0.00207021526113573	0.0105149823665208	"Q9JJ22"	0	"Endoplasmic reticulum aminopeptidase 1 (EC 3.4.11.-) (ARTS-1) (Adipocyte-derived leucine aminopeptidase) (A-LAP) (Aminopeptidase PILS) (Puromycin-insensitive leucyl-specific aminopeptidase) (PILS-AP)"	"Rattus norvegicus (Rat)"	"adaptive immune response [GO:0002250]; antigen processing and presentation [GO:0019882]; membrane protein ectodomain proteolysis [GO:0006509]; peptide catabolic process [GO:0043171]; positive regulation of angiogenesis [GO:0045766]; protein catabolic process [GO:0030163]; proteolysis [GO:0006508]; regulation of blood pressure [GO:0008217]; signal transduction [GO:0007165]"	"GO:0002250; GO:0004175; GO:0004177; GO:0005138; GO:0005164; GO:0005576; GO:0005737; GO:0005788; GO:0005789; GO:0005886; GO:0006508; GO:0006509; GO:0007165; GO:0008217; GO:0008233; GO:0008235; GO:0008270; GO:0019882; GO:0030163; GO:0042277; GO:0043171; GO:0043231; GO:0045766; GO:0070006"
"1624"	"XM_060058410.1"	21.3164277241311	-0.898864007206245	0.214610340787102	-4.18197085788807	2.88993018591523e-05	0.000252577358158536	"P85108"	0	"Tubulin beta-2A chain"	"Rattus norvegicus (Rat)"	"cerebral cortex development [GO:0021987]; microtubule cytoskeleton organization [GO:0000226]; mitotic cell cycle [GO:0000278]; neuron migration [GO:0001764]"	"GO:0000226; GO:0000278; GO:0001764; GO:0003924; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0021987; GO:0045171; GO:0046872; GO:0072686"
"1625"	"XM_060065119.1"	1547.77561221858	0.889823863162544	0.205987415585047	4.3198748040463	1.56117744760967e-05	0.000145887731071803	"P02696"	7.63e-48	"Retinol-binding protein 1 (Cellular retinol-binding protein) (CRBP) (Cellular retinol-binding protein I) (CRBP-I)"	"Rattus norvegicus (Rat)"	"fatty acid transport [GO:0015908]; lipid homeostasis [GO:0055088]; regulation of granulocyte differentiation [GO:0030852]; response to benzoic acid [GO:0080021]; response to retinoic acid [GO:0032526]; response to vitamin A [GO:0033189]; retinoic acid biosynthetic process [GO:0002138]; retinoic acid metabolic process [GO:0042573]; retinol metabolic process [GO:0042572]; vitamin A metabolic process [GO:0006776]"	"GO:0002138; GO:0005504; GO:0005634; GO:0005654; GO:0005811; GO:0005829; GO:0006776; GO:0015908; GO:0016918; GO:0019841; GO:0030852; GO:0032526; GO:0033189; GO:0042572; GO:0042573; GO:0044297; GO:0055088; GO:0080021; GO:1904768"
"1626"	"XM_060075354.1"	39.5106917757523	0.72778829329442	0.208234237201367	3.4957256107852	0.000472774590354243	0.00294823743973473	"Q8BMC0"	2.67e-35	"Lysophosphatidic acid receptor 6 (LPA receptor 6) (LPA-6) (Oleoyl-L-alpha-lysophosphatidic acid receptor) (P2Y purinoceptor 5) (P2Y5) (Purinergic receptor 5)"	"Mus musculus (Mouse)"	"blastocyst hatching [GO:0001835]; positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway [GO:0051482]; positive regulation of Rho protein signal transduction [GO:0035025]"	"GO:0001835; GO:0004930; GO:0005886; GO:0035025; GO:0051482; GO:0070915"
"1627"	"XM_060042002.1"	956.629432911593	-1.07781594169363	0.166069666458907	-6.49003961865459	8.58138047497743e-11	2.21650425601207e-09	"P27987"	1.38e-161	"Inositol-trisphosphate 3-kinase B (EC 2.7.1.127) (Inositol 1,4,5-trisphosphate 3-kinase B) (IP3 3-kinase B) (IP3K B) (InsP 3-kinase B)"	"Homo sapiens (Human)"	"cell surface receptor signaling pathway [GO:0007166]; cellular response to calcium ion [GO:0071277]; common myeloid progenitor cell proliferation [GO:0035726]; inositol phosphate biosynthetic process [GO:0032958]; inositol trisphosphate metabolic process [GO:0032957]; MAPK cascade [GO:0000165]; myeloid cell homeostasis [GO:0002262]; negative regulation of myeloid cell differentiation [GO:0045638]; negative regulation of neutrophil apoptotic process [GO:0033030]; phosphatidylinositol phosphate biosynthetic process [GO:0046854]; phosphorylation [GO:0016310]; positive regulation of alpha-beta T cell differentiation [GO:0046638]; positive regulation of Ras protein signal transduction [GO:0046579]; positive thymic T cell selection [GO:0045059]; regulation of protein phosphorylation [GO:0001932]; signal transduction [GO:0007165]"	"GO:0000165; GO:0000828; GO:0001932; GO:0002262; GO:0005516; GO:0005524; GO:0005634; GO:0005737; GO:0005783; GO:0005829; GO:0005856; GO:0007165; GO:0007166; GO:0008440; GO:0016020; GO:0016301; GO:0016310; GO:0032957; GO:0032958; GO:0033030; GO:0035726; GO:0045059; GO:0045638; GO:0046579; GO:0046638; GO:0046854; GO:0071277"
"1628"	"XM_060059879.1"	19.9392356909228	0.977657538163641	0.408168081846133	2.5536413957258	0.0106602985481328	0.0412678625091051	"O95685"	1.03e-54	"Protein phosphatase 1 regulatory subunit 3D (Protein phosphatase 1 regulatory subunit 6) (PP1 subunit R6) (Protein phosphatase 1-binding subunit R6)"	"Homo sapiens (Human)"	"glycogen metabolic process [GO:0005977]; regulation of glycogen biosynthetic process [GO:0005979]; regulation of glycogen catabolic process [GO:0005981]"	"GO:0000164; GO:0004722; GO:0005977; GO:0005979; GO:0005981; GO:0008157; GO:0042587; GO:0043231; GO:2001069"
"1629"	"XM_060070200.1"	13530.6614559435	0.629948670033754	0.163919760197775	3.84303723354602	0.000121521024047768	0.000899017220855249	"Q9PV90"	7.43e-179	"60S acidic ribosomal protein P0 (60S ribosomal protein L10E)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"chordate embryonic development [GO:0043009]; cytoplasmic translation [GO:0002181]; ribosomal large subunit assembly [GO:0000027]"	"GO:0000027; GO:0002181; GO:0003735; GO:0005634; GO:0022625; GO:0043009; GO:0070180"
"1630"	"XM_060068840.1"	11.2849545066516	0.784224902277979	0.301363257321259	2.59778178380828	0.00938281002732719	0.0371105319395787	"Q14106"	1.13e-59	"Protein Tob2 (Protein Tob4) (Transducer of erbB-2 2)"	"Homo sapiens (Human)"	"female gamete generation [GO:0007292]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of osteoclast differentiation [GO:0045671]; osteoclast differentiation [GO:0030316]; positive regulation of ossification [GO:0045778]; regulation of gene expression [GO:0010468]"	"GO:0003714; GO:0005634; GO:0005737; GO:0005829; GO:0007292; GO:0008285; GO:0010468; GO:0030316; GO:0042809; GO:0045671; GO:0045778"
"1631"	"XM_060052812.1"	163.566548602167	0.897366811491913	0.166561693046706	5.3874151822557	7.14781883696272e-08	1.09576513579115e-06	"Q9WU60"	0	"Attractin (Protein mahogany)"	"Mus musculus (Mouse)"	"animal organ morphogenesis [GO:0009887]; cell migration [GO:0016477]; cerebellum development [GO:0021549]; inflammatory response [GO:0006954]; myelination [GO:0042552]; pigmentation [GO:0043473]; regulation of multicellular organism growth [GO:0040014]; response to oxidative stress [GO:0006979]; substrate adhesion-dependent cell spreading [GO:0034446]; tissue development [GO:0009888]"	"GO:0005604; GO:0005615; GO:0005737; GO:0005886; GO:0006954; GO:0006979; GO:0009887; GO:0009888; GO:0016477; GO:0021549; GO:0030246; GO:0034446; GO:0038023; GO:0040014; GO:0042552; GO:0043473"
"1632"	"XM_060036256.1"	491.265041055845	0.608904646044625	0.235112466444331	2.58994179838038	0.00959921598475791	0.0377888157067778	"Q6NV34"	4.09e-173	"Peroxisomal 2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing] (EC 1.3.1.124) (2,4-dienoyl-CoA reductase 2)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"fatty acid catabolic process [GO:0009062]; fatty acid metabolic process [GO:0006631]"	"GO:0005777; GO:0006631; GO:0008670; GO:0009062; GO:0016628"
"1633"	"XM_060046390.1"	70.9865277326206	0.64498810597067	0.163291381929012	3.94935364251607	7.83625068229808e-05	0.000615311629310671	"Q99LL3"	4.57e-137	"Carbohydrate sulfotransferase 12 (EC 2.8.2.5) (Chondroitin 4-O-sulfotransferase 2) (Chondroitin 4-sulfotransferase 2) (C4ST-2) (C4ST2)"	"Mus musculus (Mouse)"	"carbohydrate biosynthetic process [GO:0016051]; chondroitin sulfate biosynthetic process [GO:0030206]; dermatan sulfate biosynthetic process [GO:0030208]; proteoglycan biosynthetic process [GO:0030166]"	"GO:0000139; GO:0008146; GO:0016051; GO:0030166; GO:0030206; GO:0030208; GO:0047756"
"1634"	"XM_060058909.1"	35.7243950572457	-1.09877444313307	0.397163516668966	-2.77518228213414	0.00551707760493001	0.0239514429291089	"Q91628"	0	"Origin recognition complex subunit 2 (xORC2)"	"Xenopus laevis (African clawed frog)"	"DNA replication [GO:0006260]"	"GO:0000808; GO:0003682; GO:0005634; GO:0006260"
"1635"	"XM_060064908.1"	362.357119041797	0.988088984286447	0.218371759720598	4.52488202351367	6.04292053977191e-06	6.30099760381556e-05	"Q08E02"	4.21e-123	"Nuclear receptor subfamily 1 group D member 1 (Rev-erbA-alpha) (V-erbA-related protein 1) (EAR-1)"	"Bos taurus (Bovine)"	"cell differentiation [GO:0030154]; cellular glucose homeostasis [GO:0001678]; cellular response to interleukin-1 [GO:0071347]; cellular response to tumor necrosis factor [GO:0071356]; cholesterol homeostasis [GO:0042632]; circadian regulation of gene expression [GO:0032922]; circadian temperature homeostasis [GO:0060086]; glycogen biosynthetic process [GO:0005978]; hormone-mediated signaling pathway [GO:0009755]; negative regulation of astrocyte activation [GO:0061889]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043124]; negative regulation of inflammatory response [GO:0050728]; negative regulation of microglial cell activation [GO:1903979]; negative regulation of neuroinflammatory response [GO:0150079]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of bile acid biosynthetic process [GO:0070859]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of transcription by RNA polymerase II [GO:0045944]; proteasomal protein catabolic process [GO:0010498]; protein destabilization [GO:0031648]; regulation of circadian rhythm [GO:0042752]; regulation of circadian sleep/wake cycle [GO:0042749]; regulation of fat cell differentiation [GO:0045598]; regulation of insulin secretion involved in cellular response to glucose stimulus [GO:0061178]; regulation of lipid metabolic process [GO:0019216]; regulation of type B pancreatic cell proliferation [GO:0061469]; response to leptin [GO:0044321]"	"GO:0000122; GO:0000978; GO:0001222; GO:0001678; GO:0004879; GO:0005634; GO:0005737; GO:0005978; GO:0008270; GO:0009755; GO:0010498; GO:0019216; GO:0030154; GO:0030425; GO:0031648; GO:0032922; GO:0042632; GO:0042749; GO:0042752; GO:0043124; GO:0043197; GO:0044321; GO:0045598; GO:0045892; GO:0045893; GO:0045944; GO:0050728; GO:0060086; GO:0061178; GO:0061469; GO:0061889; GO:0070859; GO:0070888; GO:0071347; GO:0071356; GO:0150079; GO:1903979"
"1636"	"XM_060047127.1"	76.4811053848529	-1.76837393033716	0.362630680427639	-4.88806851447406	1.0183009414521e-06	1.27731372678934e-05	"Q9D3U0"	0	"tRNA pseudouridine synthase Pus10 (EC 5.4.99.25) (Coiled-coil domain-containing protein 139) (tRNA pseudouridine 55 synthase) (Psi55 synthase) (tRNA pseudouridylate synthase) (tRNA-uridine isomerase)"	"Mus musculus (Mouse)"	"primary miRNA processing [GO:0031053]; tRNA pseudouridine synthesis [GO:0031119]"	"GO:0005634; GO:0005737; GO:0005739; GO:0009982; GO:0031053; GO:0031119; GO:0046872; GO:0070878; GO:0106029"
"1637"	"XM_060043694.1"	96.0255369974083	-0.828385488850658	0.211859939336103	-3.90899321019641	9.26815685413777e-05	0.000710656149110122	"Q7ZWS1"	0	"tRNA-dihydrouridine(47) synthase [NAD(P)(+)]-like (EC 1.3.1.89) (mRNA-dihydrouridine synthase DUS3L) (EC 1.3.1.-) (tRNA-dihydrouridine synthase 3-like)"	"Xenopus laevis (African clawed frog)"	"mRNA processing [GO:0006397]; regulation of translation [GO:0006417]; tRNA dihydrouridine synthesis [GO:0002943]"	"GO:0002943; GO:0006397; GO:0006417; GO:0017150; GO:0046872; GO:0050660"
"1638"	"XM_060065151.1"	131.810526207752	-2.80050256314665	0.329705867902822	-8.49395380080425	1.99723724580299e-17	1.2307482250475e-15	"A5A6H4"	7.99e-111	"Heterogeneous nuclear ribonucleoprotein A1 (hnRNP A1) (Helix-destabilizing protein) (Single-strand-binding protein) (hnRNP core protein A1) [Cleaved into: Heterogeneous nuclear ribonucleoprotein A1, N-terminally processed]"	"Pan troglodytes (Chimpanzee)"	"cellular response to sodium arsenite [GO:1903936]; mRNA splicing, via spliceosome [GO:0000398]; mRNA transport [GO:0051028]"	"GO:0000398; GO:0003730; GO:0005634; GO:0005737; GO:0051028; GO:0071013; GO:1903936; GO:1990904"
"1639"	"XM_060039980.1"	157.785228526587	-1.49738388542229	0.333488282129875	-4.49326645545096	7.01389344875326e-06	7.15986621954859e-05	"Q7TSZ8"	0	"Nucleus accumbens-associated protein 1 (NAC-1) (BTB/POZ domain-containing protein 14B)"	"Mus musculus (Mouse)"	"negative regulation of DNA-templated transcription [GO:0045892]; positive regulation of cell population proliferation [GO:0008284]; regulation of transcription by RNA polymerase II [GO:0006357]"	"GO:0000978; GO:0000981; GO:0005634; GO:0005654; GO:0005737; GO:0006357; GO:0008284; GO:0030054; GO:0043231; GO:0045892"
"1640"	"XM_060043501.1"	314.704591100398	-1.62849906860572	0.116713615084821	-13.9495451656826	3.16618079382276e-44	2.30877903485556e-41	"P07356"	4.1e-53	"Annexin A2 (Annexin II) (Annexin-2) (Calpactin I heavy chain) (Calpactin-1 heavy chain) (Chromobindin-8) (Lipocortin II) (Placental anticoagulant protein IV) (PAP-IV) (Protein I) (p36)"	"Mus musculus (Mouse)"	"angiogenesis [GO:0001525]; body fluid secretion [GO:0007589]; collagen fibril organization [GO:0030199]; fibrinolysis [GO:0042730]; membrane raft assembly [GO:0001765]; mRNA transcription by RNA polymerase II [GO:0042789]; negative regulation of low-density lipoprotein particle receptor catabolic process [GO:0032804]; negative regulation of receptor internalization [GO:0002091]; osteoclast development [GO:0036035]; positive regulation of binding [GO:0051099]; positive regulation of exocytosis [GO:0045921]; positive regulation of fibroblast proliferation [GO:0048146]; positive regulation of low-density lipoprotein particle clearance [GO:1905581]; positive regulation of low-density lipoprotein particle receptor binding [GO:1905597]; positive regulation of low-density lipoprotein receptor activity [GO:1905599]; positive regulation of plasma membrane repair [GO:1905686]; positive regulation of plasminogen activation [GO:0010756]; positive regulation of protein phosphorylation [GO:0001934]; positive regulation of receptor recycling [GO:0001921]; positive regulation of receptor-mediated endocytosis involved in cholesterol transport [GO:1905602]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of vacuole organization [GO:0044090]; positive regulation of vesicle fusion [GO:0031340]; protein localization to plasma membrane [GO:0072659]; regulation of neurogenesis [GO:0050767]; vesicle budding from membrane [GO:0006900]"	"GO:0001525; GO:0001533; GO:0001726; GO:0001765; GO:0001786; GO:0001921; GO:0001934; GO:0002020; GO:0002091; GO:0004867; GO:0005262; GO:0005509; GO:0005544; GO:0005546; GO:0005604; GO:0005615; GO:0005634; GO:0005737; GO:0005765; GO:0005768; GO:0005769; GO:0005811; GO:0005829; GO:0005886; GO:0005938; GO:0006900; GO:0007589; GO:0008092; GO:0009986; GO:0010756; GO:0016020; GO:0016323; GO:0016363; GO:0019834; GO:0030199; GO:0030496; GO:0031267; GO:0031340; GO:0031902; GO:0031982; GO:0032804; GO:0032991; GO:0035749; GO:0036035; GO:0042383; GO:0042470; GO:0042730; GO:0042789; GO:0042802; GO:0043220; GO:0044090; GO:0044354; GO:0044548; GO:0044730; GO:0045121; GO:0045921; GO:0045944; GO:0046790; GO:0048146; GO:0048306; GO:0048471; GO:0050767; GO:0051099; GO:0062023; GO:0070062; GO:0072659; GO:0090575; GO:0098797; GO:1905581; GO:1905597; GO:1905599; GO:1905602; GO:1905686; GO:1990665; GO:1990667"
"1641"	"XR_009527357.1"	9.32828620598112	0.782861723092084	0.283825180855673	2.75218049725904	0.0059199881867771	0.0254281683828659	NA	NA	NA	NA	NA	NA
"1642"	"XR_009524944.1"	7.81452611578244	1.09723716602296	0.318698575805662	3.42862613477077	0.000606644567755861	0.00365389773244141	NA	NA	NA	NA	NA	NA
"1643"	"XM_060045048.1"	52.4157379401451	-0.845622719388167	0.287332999796467	-2.9422463119479	0.0032584064057815	0.0154387911052363	"F1Q8J0"	6.58e-126	"RNA-binding region-containing protein 3 (RNA-binding protein 40)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"digestive tract development [GO:0048565]; liver development [GO:0001889]; mRNA splicing, via spliceosome [GO:0000398]; pancreas development [GO:0031016]"	"GO:0000398; GO:0001889; GO:0005689; GO:0030626; GO:0031016; GO:0048565; GO:0097157"
"1644"	"XM_060076758.1"	966.096753798853	1.07236447419962	0.185662141367421	5.7758682811453	7.65572486437423e-09	1.41689202312225e-07	"D3ZA76"	0	"Serine protease HTRA3 (EC 3.4.21.-) (High-temperature requirement factor A3) (Pregnancy-related serine protease)"	"Rattus norvegicus (Rat)"	"negative regulation of BMP signaling pathway [GO:0030514]; negative regulation of transforming growth factor beta receptor signaling pathway [GO:0030512]; proteolysis [GO:0006508]"	"GO:0004175; GO:0004222; GO:0004252; GO:0005576; GO:0006508; GO:0008236; GO:0030512; GO:0030514; GO:0042802"
"1645"	"XM_060058570.1"	4425.60333331335	0.869489693883772	0.125846967992934	6.90908341304939	4.87795092024817e-12	1.53044615385692e-10	"Q2HWU3"	0	"Calreticulin"	"Macaca fuscata fuscata (Japanese macaque)"	"protein folding [GO:0006457]; protein stabilization [GO:0050821]"	"GO:0005509; GO:0005576; GO:0005829; GO:0006457; GO:0009986; GO:0030246; GO:0033018; GO:0044194; GO:0050821; GO:0051082; GO:0060473"
